Format Version,1.23,Take Name,Exp_F5_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2022-12-06 10.30.09.542 AM,Total Frames in Take,1912,Total Exported Frames,1912,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,BatonPaddelPops,"BatonPaddelPops:Marker1","BatonPaddelPops:Marker1","BatonPaddelPops:Marker1","BatonPaddelPops:Marker1","BatonPaddelPops:Marker2","BatonPaddelPops:Marker2","BatonPaddelPops:Marker2","BatonPaddelPops:Marker2","BatonPaddelPops:Marker3","BatonPaddelPops:Marker3","BatonPaddelPops:Marker3","BatonPaddelPops:Marker3","BatonPaddelPops:Marker4","BatonPaddelPops:Marker4","BatonPaddelPops:Marker4","BatonPaddelPops:Marker4","BatonPaddelPops:Marker5","BatonPaddelPops:Marker5","BatonPaddelPops:Marker5","BatonPaddelPops:Marker5",BatonPaddelPops:Marker1,BatonPaddelPops:Marker1,BatonPaddelPops:Marker1,BatonPaddelPops:Marker2,BatonPaddelPops:Marker2,BatonPaddelPops:Marker2,BatonPaddelPops:Marker3,BatonPaddelPops:Marker3,BatonPaddelPops:Marker3,BatonPaddelPops:Marker4,BatonPaddelPops:Marker4,BatonPaddelPops:Marker4,BatonPaddelPops:Marker5,BatonPaddelPops:Marker5,BatonPaddelPops:Marker5,Unlabeled 21464,Unlabeled 21464,Unlabeled 21464,Unlabeled 21465,Unlabeled 21465,Unlabeled 21465,Unlabeled 21466,Unlabeled 21466,Unlabeled 21466,Unlabeled 21467,Unlabeled 21467,Unlabeled 21467,Unlabeled 21470,Unlabeled 21470,Unlabeled 21470,Unlabeled 21471,Unlabeled 21471,Unlabeled 21471,Unlabeled 21472,Unlabeled 21472,Unlabeled 21472,Unlabeled 21473,Unlabeled 21473,Unlabeled 21473,Unlabeled 21474,Unlabeled 21474,Unlabeled 21474,Unlabeled 21475,Unlabeled 21475,Unlabeled 21475,Unlabeled 21477,Unlabeled 21477,Unlabeled 21477,Unlabeled 21478,Unlabeled 21478,Unlabeled 21478,Unlabeled 21479,Unlabeled 21479,Unlabeled 21479,Unlabeled 21480,Unlabeled 21480,Unlabeled 21480,Unlabeled 21481,Unlabeled 21481,Unlabeled 21481,Unlabeled 21482,Unlabeled 21482,Unlabeled 21482,Unlabeled 21483,Unlabeled 21483,Unlabeled 21483,Unlabeled 21484,Unlabeled 21484,Unlabeled 21484,Unlabeled 21486,Unlabeled 21486,Unlabeled 21486,Unlabeled 21487,Unlabeled 21487,Unlabeled 21487,Unlabeled 21490,Unlabeled 21490,Unlabeled 21490,Unlabeled 21491,Unlabeled 21491,Unlabeled 21491,Unlabeled 21492,Unlabeled 21492,Unlabeled 21492,Unlabeled 21493,Unlabeled 21493,Unlabeled 21493,Unlabeled 21494,Unlabeled 21494,Unlabeled 21494,Unlabeled 21495,Unlabeled 21495,Unlabeled 21495,Unlabeled 21496,Unlabeled 21496,Unlabeled 21496,Unlabeled 21497,Unlabeled 21497,Unlabeled 21497,Unlabeled 21498,Unlabeled 21498,Unlabeled 21498,Unlabeled 21499,Unlabeled 21499,Unlabeled 21499,Unlabeled 21500,Unlabeled 21500,Unlabeled 21500,Unlabeled 21501,Unlabeled 21501,Unlabeled 21501,Unlabeled 21502,Unlabeled 21502,Unlabeled 21502,Unlabeled 21504,Unlabeled 21504,Unlabeled 21504,Unlabeled 21505,Unlabeled 21505,Unlabeled 21505,Unlabeled 21506,Unlabeled 21506,Unlabeled 21506,Unlabeled 21507,Unlabeled 21507,Unlabeled 21507,Unlabeled 21508,Unlabeled 21508,Unlabeled 21508,Unlabeled 21509,Unlabeled 21509,Unlabeled 21509,Unlabeled 21510,Unlabeled 21510,Unlabeled 21510,Unlabeled 21511,Unlabeled 21511,Unlabeled 21511,Unlabeled 21512,Unlabeled 21512,Unlabeled 21512,Unlabeled 21513,Unlabeled 21513,Unlabeled 21513,Unlabeled 21514,Unlabeled 21514,Unlabeled 21514,Unlabeled 21515,Unlabeled 21515,Unlabeled 21515,Unlabeled 21516,Unlabeled 21516,Unlabeled 21516,Unlabeled 21517,Unlabeled 21517,Unlabeled 21517,Unlabeled 21518,Unlabeled 21518,Unlabeled 21518,Unlabeled 21519,Unlabeled 21519,Unlabeled 21519,Unlabeled 21520,Unlabeled 21520,Unlabeled 21520,Unlabeled 21521,Unlabeled 21521,Unlabeled 21521,Unlabeled 21522,Unlabeled 21522,Unlabeled 21522,Unlabeled 21524,Unlabeled 21524,Unlabeled 21524,Unlabeled 21525,Unlabeled 21525,Unlabeled 21525,Unlabeled 21526,Unlabeled 21526,Unlabeled 21526,Unlabeled 21527,Unlabeled 21527,Unlabeled 21527,Unlabeled 21528,Unlabeled 21528,Unlabeled 21528,Unlabeled 21530,Unlabeled 21530,Unlabeled 21530,Unlabeled 21531,Unlabeled 21531,Unlabeled 21531,Unlabeled 21533,Unlabeled 21533,Unlabeled 21533,Unlabeled 21534,Unlabeled 21534,Unlabeled 21534,Unlabeled 21535,Unlabeled 21535,Unlabeled 21535,Unlabeled 21536,Unlabeled 21536,Unlabeled 21536,Unlabeled 21537,Unlabeled 21537,Unlabeled 21537,Unlabeled 21538,Unlabeled 21538,Unlabeled 21538,Unlabeled 21539,Unlabeled 21539,Unlabeled 21539,Unlabeled 21540,Unlabeled 21540,Unlabeled 21540,Unlabeled 21541,Unlabeled 21541,Unlabeled 21541,Unlabeled 21542,Unlabeled 21542,Unlabeled 21542,Unlabeled 21543,Unlabeled 21543,Unlabeled 21543,Unlabeled 21544,Unlabeled 21544,Unlabeled 21544,Unlabeled 21545,Unlabeled 21545,Unlabeled 21545,Unlabeled 21546,Unlabeled 21546,Unlabeled 21546,Unlabeled 21547,Unlabeled 21547,Unlabeled 21547,Unlabeled 21548,Unlabeled 21548,Unlabeled 21548,Unlabeled 21549,Unlabeled 21549,Unlabeled 21549,Unlabeled 21550,Unlabeled 21550,Unlabeled 21550,Unlabeled 21551,Unlabeled 21551,Unlabeled 21551,Unlabeled 21553,Unlabeled 21553,Unlabeled 21553,Unlabeled 21554,Unlabeled 21554,Unlabeled 21554,Unlabeled 21555,Unlabeled 21555,Unlabeled 21555,Unlabeled 21556,Unlabeled 21556,Unlabeled 21556,Unlabeled 21558,Unlabeled 21558,Unlabeled 21558,Unlabeled 21559,Unlabeled 21559,Unlabeled 21559,Unlabeled 21560,Unlabeled 21560,Unlabeled 21560,Unlabeled 21561,Unlabeled 21561,Unlabeled 21561,Unlabeled 21562,Unlabeled 21562,Unlabeled 21562,Unlabeled 21563,Unlabeled 21563,Unlabeled 21563,Unlabeled 21564,Unlabeled 21564,Unlabeled 21564,Unlabeled 21566,Unlabeled 21566,Unlabeled 21566,Unlabeled 21567,Unlabeled 21567,Unlabeled 21567,Unlabeled 21568,Unlabeled 21568,Unlabeled 21568,Unlabeled 21569,Unlabeled 21569,Unlabeled 21569,Unlabeled 21570,Unlabeled 21570,Unlabeled 21570,Unlabeled 21571,Unlabeled 21571,Unlabeled 21571,Unlabeled 21572,Unlabeled 21572,Unlabeled 21572,Unlabeled 21575,Unlabeled 21575,Unlabeled 21575,Unlabeled 21576,Unlabeled 21576,Unlabeled 21576,Unlabeled 21580,Unlabeled 21580,Unlabeled 21580,Unlabeled 21581,Unlabeled 21581,Unlabeled 21581,Unlabeled 21583,Unlabeled 21583,Unlabeled 21583,Unlabeled 21584,Unlabeled 21584,Unlabeled 21584,Unlabeled 21585,Unlabeled 21585,Unlabeled 21585,Unlabeled 21587,Unlabeled 21587,Unlabeled 21587,Unlabeled 21588,Unlabeled 21588,Unlabeled 21588,Unlabeled 21590,Unlabeled 21590,Unlabeled 21590,Unlabeled 21592,Unlabeled 21592,Unlabeled 21592,Unlabeled 21593,Unlabeled 21593,Unlabeled 21593,Unlabeled 21594,Unlabeled 21594,Unlabeled 21594,Unlabeled 21596,Unlabeled 21596,Unlabeled 21596,Unlabeled 21597,Unlabeled 21597,Unlabeled 21597,Unlabeled 21598,Unlabeled 21598,Unlabeled 21598,Unlabeled 21599,Unlabeled 21599,Unlabeled 21599,Unlabeled 21600,Unlabeled 21600,Unlabeled 21600,Unlabeled 21601,Unlabeled 21601,Unlabeled 21601,Unlabeled 21602,Unlabeled 21602,Unlabeled 21602,Unlabeled 21603,Unlabeled 21603,Unlabeled 21603,Unlabeled 21604,Unlabeled 21604,Unlabeled 21604,Unlabeled 21605,Unlabeled 21605,Unlabeled 21605,Unlabeled 21607,Unlabeled 21607,Unlabeled 21607,Unlabeled 21608,Unlabeled 21608,Unlabeled 21608,Unlabeled 21609,Unlabeled 21609,Unlabeled 21609,Unlabeled 21610,Unlabeled 21610,Unlabeled 21610,Unlabeled 21611,Unlabeled 21611,Unlabeled 21611,Unlabeled 21614,Unlabeled 21614,Unlabeled 21614,Unlabeled 21615,Unlabeled 21615,Unlabeled 21615,Unlabeled 21616,Unlabeled 21616,Unlabeled 21616,Unlabeled 21617,Unlabeled 21617,Unlabeled 21617,Unlabeled 21618,Unlabeled 21618,Unlabeled 21618,Unlabeled 21619,Unlabeled 21619,Unlabeled 21619,Unlabeled 21620,Unlabeled 21620,Unlabeled 21620,Unlabeled 21621,Unlabeled 21621,Unlabeled 21621,Unlabeled 21622,Unlabeled 21622,Unlabeled 21622,Unlabeled 21623,Unlabeled 21623,Unlabeled 21623,Unlabeled 21624,Unlabeled 21624,Unlabeled 21624,Unlabeled 21625,Unlabeled 21625,Unlabeled 21625,Unlabeled 21626,Unlabeled 21626,Unlabeled 21626,Unlabeled 21627,Unlabeled 21627,Unlabeled 21627,Unlabeled 21628,Unlabeled 21628,Unlabeled 21628,Unlabeled 21629,Unlabeled 21629,Unlabeled 21629,Unlabeled 21630,Unlabeled 21630,Unlabeled 21630,Unlabeled 21632,Unlabeled 21632,Unlabeled 21632,Unlabeled 21633,Unlabeled 21633,Unlabeled 21633
,ID,"CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","CFA9AE6C74E911ED94BEEB680077B8","BC32FF9D74F411ED94BEEB680077B8","BC32FF9D74F411ED94BEEB680077B8","BC32FF9D74F411ED94BEEB680077B8","107830","107830","107830","BC32FF8074F411ED94BEEB680077B8","BC32FF8074F411ED94BEEB680077B8","BC32FF8074F411ED94BEEB680077B8","105090","105090","105090","107B30","107B30","107B30","107DB0","107DB0","107DB0","107DD0","107DD0","107DD0","107DF0","107DF0","107DF0","107E00","107E00","107E00","107D00","107D00","107D00","107940","107940","107940","1079A0","1079A0","1079A0","107780","107780","107780","107E10","107E10","107E10","107E20","107E20","107E20","107E60","107E60","107E60","107E70","107E70","107E70","107E40","107E40","107E40","107EA0","107EA0","107EA0","107EB0","107EB0","107EB0","107E80","107E80","107E80","107EF0","107EF0","107EF0","107EE0","107EE0","107EE0","107E90","107E90","107E90","107F40","107F40","107F40","107F50","107F50","107F50","107F90","107F90","107F90","107F80","107F80","107F80","107FC0","107FC0","107FC0","107FD0","107FD0","107FD0","107FA0","107FA0","107FA0","107FB0","107FB0","107FB0","107F60","107F60","107F60","107F10","107F10","107F10","107FE0","107FE0","107FE0","107E50","107E50","107E50","107FF0","107FF0","107FF0","108010","108010","108010","108050","108050","108050","108070","108070","108070","108060","108060","108060","108080","108080","108080","108000","108000","108000","108090","108090","108090","108040","108040","108040","1080B0","1080B0","1080B0","1080A0","1080A0","1080A0","108020","108020","108020","1080C0","1080C0","1080C0","1080E0","1080E0","1080E0","108100","108100","108100","108130","108130","108130","108110","108110","108110","108150","108150","108150","108170","108170","108170","108140","108140","108140","108180","108180","108180","1081A0","1081A0","1081A0","1080D0","1080D0","1080D0","1081B0","1081B0","1081B0","1081E0","1081E0","1081E0","1081C0","1081C0","1081C0","1081F0","1081F0","1081F0","108230","108230","108230","108270","108270","108270","108260","108260","108260","108280","108280","108280","108220","108220","108220","108290","108290","108290","108250","108250","108250","108200","108200","108200","1082B0","1082B0","1082B0","1082C0","1082C0","1082C0","1082D0","1082D0","1082D0","1082A0","1082A0","1082A0","1082E0","1082E0","1082E0","108310","108310","108310","108300","108300","108300","108320","108320","108320","108360","108360","108360","108390","108390","108390","108330","108330","108330","108380","108380","108380","1083A0","1083A0","1083A0","1083B0","1083B0","1083B0","1083C0","1083C0","1083C0","1083D0","1083D0","1083D0","108400","108400","108400","108410","108410","108410","1083F0","1083F0","1083F0","108430","108430","108430","108440","108440","108440","108450","108450","108450","108460","108460","108460","108490","108490","108490","108370","108370","108370","108480","108480","108480","108350","108350","108350","1084B0","1084B0","1084B0","1084A0","1084A0","1084A0","1084C0","1084C0","1084C0","1084F0","1084F0","1084F0","1080F0","1080F0","1080F0","108560","108560","108560","108510","108510","108510","107790","107790","107790","1085A0","1085A0","1085A0","1085B0","1085B0","1085B0","1085D0","1085D0","1085D0","108540","108540","108540","108550","108550","108550","108600","108600","108600","108660","108660","108660","1085F0","1085F0","1085F0","108630","108630","108630","108670","108670","108670","108680","108680","108680","1086A0","1086A0","1086A0","1086D0","1086D0","1086D0","108690","108690","108690","1086B0","1086B0","1086B0","1086F0","1086F0","1086F0","108710","108710","108710","1086E0","1086E0","1086E0","108650","108650","108650","108700","108700","108700","108720","108720","108720","108730","108730","108730","108750","108750","108750","108780","108780","108780","108790","108790","108790","108760","108760","108760","1087A0","1087A0","1087A0","1087B0","1087B0","1087B0","1087C0","1087C0","1087C0","108810","108810","108810","108820","108820","108820","1087F0","1087F0","1087F0","1087D0","1087D0","1087D0","108830","108830","108830","108850","108850","108850","108840","108840","108840","108870","108870","108870","108880","108880","108880","1088A0","1088A0","1088A0","1088B0","1088B0","1088B0","1088E0","1088E0","1088E0","1088F0","1088F0","1088F0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.247496,-0.776185,0.579861,-0.006669,-0.492078,1.347197,0.436053,0.002378,-0.490906,1.353205,0.453748,0.000000,-0.470518,1.330969,0.492508,0.434501,-0.506830,1.383586,0.444080,0.000000,-0.514496,1.356960,0.371400,0.000001,-0.477640,1.311266,0.418530,0.447435,,,,-0.470955,1.329238,0.493896,,,,-0.512461,1.352615,0.368462,-0.479538,1.312360,0.418238,-0.132169,1.450692,0.644586,-0.509682,1.381760,0.440510,-0.494280,1.358227,0.445547,1.602970,3.384513,0.136943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.008333,0.249937,-0.773408,0.582449,-0.011181,-0.492161,1.346476,0.435731,0.002423,-0.491149,1.352584,0.453401,0.000000,-0.470747,1.330756,0.492384,0.434501,-0.507333,1.382749,0.443492,0.000000,-0.514322,1.355682,0.370907,0.000001,-0.477256,1.310609,0.418469,0.447435,,,,-0.471023,1.328989,0.493960,-0.509894,1.381373,0.440803,-0.512529,1.352460,0.368505,-0.479599,1.312215,0.418270,-0.132235,1.450519,0.644640,,,,-0.494350,1.357943,0.445618,1.602980,3.384521,0.136953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
