-0.404059,1.262382,0.365505
-0.404237,1.262795,0.365498
-0.404444,1.263322,0.365511
-0.404687,1.263905,0.365543
-0.406706,1.264199,0.366421
-0.407174,1.264131,0.366506
-0.407650,1.264180,0.366629
-0.407883,1.264899,0.366680
-0.408155,1.265546,0.366739
-0.408466,1.266151,0.366827
-0.408809,1.266672,0.366945
-0.409367,1.266558,0.367093
-0.409707,1.267030,0.367232
-0.410049,1.267389,0.367366
-0.410380,1.267622,0.367496
-0.410697,1.267735,0.367621
-0.411001,1.267789,0.367744
-0.411283,1.267796,0.367861
-0.411562,1.267770,0.367969
-0.411818,1.267722,0.368075
-0.412064,1.267676,0.368191
-0.412288,1.267626,0.368305
-0.412498,1.267596,0.368428
-0.412686,1.267581,0.368557
-0.412849,1.267591,0.368697
-0.412983,1.267616,0.368838
-0.413090,1.267659,0.368980
-0.413167,1.267706,0.369121
-0.413216,1.267767,0.369271
-0.413250,1.267836,0.369426
-0.413294,1.267932,0.369606
-0.413316,1.268027,0.369783
-0.413333,1.268123,0.369967
-0.413342,1.268201,0.370147
-0.413340,1.268260,0.370329
-0.413332,1.268281,0.370511
-0.413323,1.268271,0.370688
-0.413276,1.268185,0.370858
-0.413238,1.268081,0.371018
-0.413195,1.267958,0.371181
-0.413145,1.267851,0.371351
-0.413064,1.267735,0.371538
-0.412972,1.267644,0.371715
-0.412860,1.267584,0.371879
-0.412741,1.267582,0.372031
-0.412590,1.267646,0.372172
-0.412433,1.267777,0.372311
-0.412285,1.267985,0.372441
-0.412134,1.268269,0.372576
-0.411986,1.268617,0.372719
-0.411821,1.269011,0.372843
-0.411880,1.268936,0.372979
-0.411678,1.269565,0.373089
-0.411480,1.270139,0.373181
-0.411294,1.270656,0.373254
-0.411119,1.271111,0.373305
-0.410944,1.271484,0.373342
-0.411031,1.271105,0.373420
-0.410817,1.271428,0.373424
-0.410622,1.271676,0.373420
-0.410700,1.271269,0.373436
-0.410495,1.271548,0.373417
-0.410309,1.271791,0.373402
-0.410134,1.272012,0.373379
-0.409974,1.272219,0.373355
-0.409839,1.272448,0.373341
-0.409737,1.272702,0.373334
-0.409648,1.272954,0.373334
-0.409852,1.272687,0.373379
-0.410040,1.272531,0.373435
-0.410213,1.272439,0.373479
-0.410382,1.272378,0.373521
-0.410284,1.272896,0.373504
-0.410502,1.272749,0.373540
-0.410715,1.272594,0.373569
-0.410651,1.272962,0.373525
-0.410625,1.273180,0.373477
-0.410911,1.272644,0.373476
-0.410912,1.272763,0.373416
-0.411159,1.272090,0.373396
-0.411381,1.271440,0.373368
-0.411332,1.271465,0.373283
-0.411562,1.270723,0.373252
-0.411743,1.270125,0.373166
-0.411673,1.270097,0.373072
-0.411643,1.270063,0.372993
-0.411641,1.270031,0.372917
-0.411660,1.270008,0.372853
-0.411707,1.270024,0.372806
-0.411777,1.270082,0.372763
-0.411850,1.270163,0.372730
-0.411962,1.270185,0.372613
-0.412046,1.270384,0.372615
-0.412163,1.270678,0.372629
-0.412296,1.271018,0.372649
-0.412453,1.271378,0.372676
-0.412601,1.271720,0.372698
-0.412746,1.272049,0.372716
-0.412878,1.272339,0.372726
-0.412994,1.272579,0.372728
-0.413091,1.272751,0.372715
-0.413170,1.272851,0.372693
-0.413233,1.272886,0.372658
-0.413224,1.272806,0.372583
-0.413197,1.272663,0.372502
-0.413148,1.272492,0.372419
-0.413110,1.272293,0.372345
-0.413048,1.272088,0.372257
-0.412969,1.271906,0.372174
-0.412841,1.271754,0.372069
-0.412705,1.271647,0.371970
-0.412553,1.271587,0.371869
-0.412384,1.271573,0.371770
-0.412184,1.271606,0.371672
-0.411977,1.271692,0.371585
-0.411792,1.271832,0.371503
-0.411656,1.271958,0.371341
-0.411487,1.272167,0.371295
-0.411364,1.272418,0.371284
-0.411249,1.272654,0.371261
-0.411164,1.272894,0.371251
-0.411121,1.273214,0.371260
-0.411076,1.273513,0.371268
-0.411032,1.273781,0.371277
-0.410984,1.274043,0.371285
-0.410923,1.274276,0.371291
-0.410844,1.274489,0.371293
-0.410740,1.274682,0.371292
-0.410602,1.274856,0.371290
-0.410433,1.275016,0.371281
-0.410245,1.275167,0.371261
-0.410036,1.275305,0.371217
-0.409791,1.275437,0.371161
-0.409512,1.275561,0.371104
-0.409236,1.275683,0.371007
