-0.455643,1.390248,0.334411
-0.455987,1.389638,0.334540
-0.456294,1.389078,0.334635
-0.456563,1.388587,0.334705
-0.456792,1.388161,0.334746
-0.456960,1.387812,0.334768
-0.457070,1.387543,0.334768
-0.457117,1.387351,0.334744
-0.457113,1.387232,0.334712
-0.457069,1.387176,0.334665
-0.456978,1.387166,0.334602
-0.456860,1.387208,0.334540
-0.456739,1.387303,0.334470
-0.456514,1.387525,0.334107
-0.456316,1.387759,0.333800
-0.456151,1.387989,0.333533
-0.456022,1.388208,0.333313
-0.455927,1.388414,0.333130
-0.455854,1.388568,0.332970
-0.455798,1.388681,0.332831
-0.455759,1.388758,0.332699
-0.455719,1.388772,0.332564
-0.455770,1.389048,0.332355
-0.455799,1.387784,0.332929
-0.455611,1.387762,0.332697
-0.455555,1.387601,0.332753
-0.455428,1.386262,0.333133
-0.455274,1.384403,0.333575
-0.455155,1.383086,0.333785
-0.455290,1.383612,0.333194
-0.455491,1.384986,0.332368
-0.455631,1.384519,0.332474
-0.455738,1.383756,0.332762
-0.455833,1.383108,0.332993
-0.455913,1.382532,0.333160
-0.455977,1.382038,0.333284
-0.456019,1.381611,0.333364
-0.456046,1.381223,0.333402
-0.456059,1.380893,0.333408
-0.456057,1.380605,0.333392
-0.456052,1.380354,0.333353
-0.455899,1.379315,0.332657
-0.455788,1.378461,0.332074
-0.455714,1.377764,0.331588
-0.455685,1.377200,0.331190
-0.455677,1.376718,0.330851
-0.455854,1.377053,0.331189
-0.455872,1.378341,0.330778
-0.456040,1.379293,0.330721
-0.456240,1.379908,0.330585
-0.456430,1.380345,0.330456
-0.456600,1.380641,0.330330
-0.456739,1.380828,0.330211
-0.456857,1.380937,0.330100
-0.456899,1.381049,0.330078
-0.456918,1.381109,0.330046
-0.456892,1.381119,0.330002
-0.456843,1.381104,0.329948
-0.456770,1.381065,0.329882
-0.456687,1.381001,0.329807
-0.456596,1.380913,0.329732
-0.456512,1.380813,0.329661
-0.456436,1.380687,0.329584
-0.456379,1.380539,0.329512
-0.456349,1.380363,0.329451
-0.456349,1.380333,0.329326
-0.456373,1.380050,0.329281
-0.456423,1.379724,0.329231
