-0.415569,1.105105,0.606543
-0.415529,1.105299,0.606420
-0.414793,1.105478,0.606201
-0.414811,1.105491,0.606133
-0.414831,1.105487,0.606044
-0.414855,1.105468,0.605952
-0.414898,1.105412,0.605838
-0.414980,1.105429,0.605694
-0.415019,1.105347,0.605603
-0.415055,1.105238,0.605520
-0.415127,1.105203,0.605392
-0.415144,1.105088,0.605335
-0.415203,1.105027,0.605229
-0.415259,1.104964,0.605129
-0.415279,1.104840,0.605079
-0.415351,1.104807,0.604982
-0.415425,1.104789,0.604898
-0.415507,1.104777,0.604823
-0.415630,1.104804,0.604805
-0.415742,1.104832,0.604798
-0.415858,1.104871,0.604795
-0.415942,1.104885,0.604754
-0.416041,1.104886,0.604694
-0.416144,1.104867,0.604647
-0.416249,1.104832,0.604625
-0.416353,1.104774,0.604610
-0.416444,1.104688,0.604609
-0.416523,1.104589,0.604604
-0.416543,1.104413,0.604669
-0.416613,1.104324,0.604663
-0.416672,1.104235,0.604659
-0.416836,1.103923,0.605114
-0.416878,1.103912,0.605031
-0.416930,1.103929,0.604959
-0.416993,1.103969,0.604902
-0.417071,1.104038,0.604853
-0.417032,1.104099,0.604954
-0.417176,1.104246,0.604904
-0.417334,1.104428,0.604866
-0.417456,1.104566,0.604903
-0.417585,1.104701,0.604926
-0.417719,1.104836,0.604946
-0.417836,1.105001,0.605027
-0.417945,1.105144,0.605098
-0.418041,1.105260,0.605162
-0.418123,1.105347,0.605217
-0.418174,1.105402,0.605263
-0.418201,1.105438,0.605304
-0.418204,1.105455,0.605343
-0.418189,1.105469,0.605373
-0.418163,1.105489,0.605396
-0.418129,1.105513,0.605422
-0.418137,1.105574,0.605387
-0.418135,1.105653,0.605361
-0.418132,1.105765,0.605338
-0.418175,1.106000,0.605260
-0.418162,1.106189,0.605258
-0.418129,1.106391,0.605258
-0.418101,1.106645,0.605242
-0.418085,1.106962,0.605235
-0.418078,1.107310,0.605224
-0.418080,1.107713,0.605221
-0.418083,1.108114,0.605215
-0.418077,1.108495,0.605184
-0.418182,1.108745,0.605491
-0.418162,1.109091,0.605393
-0.418185,1.109475,0.605262
-0.418168,1.109738,0.605189
-0.418153,1.109967,0.605112
-0.418180,1.110277,0.604995
-0.418148,1.110509,0.604922
-0.418099,1.110787,0.604834
-0.418075,1.111196,0.604680
-0.417993,1.111582,0.604546
-0.417914,1.112153,0.604394
-0.417794,1.112755,0.604246
-0.417665,1.113482,0.604011
-0.417489,1.114328,0.603782
-0.417264,1.115287,0.603508
-0.417002,1.116344,0.603200
-0.416691,1.117448,0.602833
-0.416359,1.118669,0.602477
-0.416016,1.119937,0.602039
-0.415607,1.121264,0.601644
-0.415184,1.122647,0.601175
-0.414766,1.124104,0.600612
-0.414273,1.125504,0.600068
-0.413758,1.126871,0.599502
-0.413228,1.128242,0.598849
-0.412656,1.129595,0.598139
-0.412035,1.130946,0.597445
-0.411356,1.132261,0.596765
-0.410553,1.133625,0.596101
-0.409782,1.134941,0.595321
-0.408955,1.136235,0.594503
-0.408097,1.137535,0.593672
-0.407106,1.138826,0.592875
-0.406080,1.140064,0.592050
-0.405037,1.141286,0.591182
-0.403984,1.142491,0.590306
-0.403015,1.143655,0.589328
-0.402041,1.144799,0.588366
-0.401016,1.145941,0.587463
-0.400030,1.147105,0.586588
-0.399162,1.148260,0.585659
-0.398323,1.149464,0.584724
-0.397554,1.150718,0.583786
-0.396849,1.152030,0.582883
-0.396214,1.153421,0.582018
-0.395571,1.154918,0.581241
-0.395005,1.156460,0.580494
-0.394523,1.158020,0.579808
-0.394156,1.159566,0.579034
-0.393812,1.161110,0.578266
-0.393505,1.162634,0.577518
-0.393247,1.164148,0.576774
-0.392967,1.165566,0.576096
-0.392661,1.166924,0.575397
-0.392052,1.167626,0.574567
-0.390369,1.167095,0.574200
-0.388715,1.167492,0.574035
-0.387284,1.167919,0.573784
-0.385827,1.168326,0.573568
-0.384660,1.168853,0.573190
-0.383471,1.169331,0.572927
-0.382556,1.169838,0.572455
-0.381569,1.170344,0.572034
-0.380701,1.170891,0.571608
-0.379906,1.171495,0.571161
-0.379313,1.172235,0.570572
-0.378856,1.172999,0.570033
-0.378144,1.173874,0.569584
-0.377700,1.174731,0.568927
-0.377272,1.175625,0.568319
-0.376849,1.176584,0.567727
-0.376453,1.177528,0.567217
-0.376023,1.178529,0.566733
-0.375456,1.179503,0.566389
-0.375050,1.180351,0.565900
-0.376085,1.182058,0.564788
-0.376966,1.183513,0.563932
-0.377599,1.184677,0.563165
-0.378046,1.185590,0.562495
-0.378321,1.186302,0.561916
-0.378474,1.186817,0.561381
-0.378383,1.187001,0.560930
-0.378176,1.186972,0.560435
-0.377910,1.186871,0.559951
-0.377873,1.187178,0.559567
-0.377577,1.186955,0.559133
-0.377467,1.187336,0.558798
-0.377434,1.187638,0.558516
-0.377196,1.187533,0.558158
-0.377066,1.188032,0.557848
-0.377040,1.188553,0.557565
-0.376993,1.189109,0.557280
-0.376934,1.189695,0.556995
-0.376847,1.190325,0.556718
-0.376737,1.191011,0.556430
-0.376516,1.191764,0.556146
-0.376043,1.192010,0.555689
-0.374493,1.191135,0.555633
-0.372861,1.191227,0.555697
-0.371493,1.191327,0.555644
-0.370234,1.191533,0.555689
-0.369215,1.191729,0.555413
-0.368307,1.191933,0.555058
-0.367429,1.192175,0.554683
-0.366567,1.192439,0.554419
-0.365908,1.192604,0.553965
-0.365395,1.192775,0.553417
-0.364826,1.192968,0.552982
-0.364460,1.193132,0.552383
-0.364115,1.193292,0.551789
-0.363685,1.193514,0.551307
-0.363282,1.193887,0.550853
-0.363094,1.194203,0.550189
-0.362938,1.194573,0.549542
-0.362686,1.195016,0.549036
-0.362594,1.195555,0.548420
-0.362783,1.195658,0.547574
-0.362690,1.196499,0.546986
-0.362530,1.197435,0.546520
-0.362463,1.198343,0.545942
-0.362374,1.199275,0.545365
-0.362305,1.200240,0.544831
-0.362223,1.201216,0.544286
-0.362132,1.202166,0.543750
-0.362020,1.203069,0.543218
-0.361898,1.203911,0.542683
-0.361791,1.204747,0.542156
-0.361694,1.205524,0.541621
-0.361585,1.206201,0.541084
-0.361502,1.206815,0.540575
-0.361433,1.207341,0.540086
-0.361356,1.207803,0.539579
-0.361311,1.208239,0.539076
-0.361302,1.208603,0.538577
-0.361324,1.208936,0.538082
-0.361368,1.209232,0.537611
-0.361395,1.209449,0.537134
-0.361434,1.209653,0.536663
-0.361476,1.209851,0.536212
-0.361528,1.210053,0.535755
-0.361581,1.210271,0.535301
-0.361658,1.210536,0.534818
-0.361725,1.210780,0.534331
-0.361796,1.211027,0.533873
-0.361849,1.211255,0.533419
-0.361897,1.211471,0.532936
-0.361927,1.211649,0.532478
-0.361920,1.211910,0.532104
-0.361919,1.212163,0.531720
-0.361926,1.212406,0.531316
-0.361945,1.212607,0.530891
-0.361989,1.212787,0.530446
-0.362109,1.212961,0.529997
-0.362259,1.213104,0.529560
-0.362467,1.213240,0.529144
-0.362717,1.213218,0.528670
-0.362974,1.213153,0.528219
-0.363275,1.213096,0.527799
-0.363542,1.213106,0.527530
-0.363828,1.213087,0.527261
-0.364106,1.213062,0.527019
-0.364433,1.213075,0.526789
-0.364756,1.213126,0.526578
-0.365066,1.213209,0.526399
-0.365377,1.213325,0.526222
-0.365759,1.213536,0.526037
-0.366115,1.213797,0.525882
-0.366444,1.214083,0.525718
-0.366771,1.214414,0.525547
-0.367111,1.214644,0.525308
-0.367379,1.214916,0.525047
-0.367595,1.215212,0.524803
-0.367751,1.215506,0.524578
-0.369356,1.216800,0.523761
-0.370805,1.217889,0.523124
-0.371900,1.218737,0.522569
-0.372688,1.219384,0.522078
-0.373209,1.219870,0.521677
-0.373509,1.220201,0.521327
-0.373609,1.220393,0.521029
-0.373519,1.220495,0.520726
-0.373222,1.220544,0.520524
-0.372819,1.220551,0.520204
-0.372318,1.220516,0.519927
-0.371706,1.220422,0.519654
-0.371010,1.220316,0.519430
-0.370236,1.220222,0.519208
-0.369317,1.220170,0.518949
-0.368447,1.220124,0.518788
-0.367545,1.220130,0.518608
-0.365243,1.218691,0.518745
-0.364452,1.219165,0.518497
-0.363888,1.219805,0.518402
-0.363044,1.220311,0.518293
-0.362249,1.220789,0.518132
-0.361465,1.221321,0.518010
-0.360659,1.221915,0.517894
-0.359743,1.222538,0.517919
-0.357385,1.221638,0.518038
-0.355080,1.221691,0.518487
-0.353112,1.221766,0.518743
-0.351371,1.221945,0.518901
-0.350082,1.221632,0.518835
-0.348926,1.221440,0.518757
-0.347986,1.221414,0.518648
-0.347256,1.221541,0.518508
-0.347810,1.223135,0.518062
-0.348376,1.224418,0.517776
-0.348701,1.225507,0.517453
-0.348978,1.226371,0.517186
-0.349212,1.227066,0.516956
-0.349530,1.227600,0.516836
-0.348344,1.226499,0.517005
-0.347403,1.225565,0.517119
-0.346641,1.224744,0.517208
-0.345652,1.224524,0.517632
-0.345014,1.224441,0.517886
-0.346094,1.225119,0.517446
-0.346996,1.225558,0.517224
-0.347754,1.225854,0.517030
-0.348386,1.226013,0.516866
-0.348963,1.226098,0.516649
-0.349465,1.226098,0.516463
-0.348485,1.224567,0.516531
-0.347797,1.223235,0.516611
-0.347302,1.222126,0.516679
-0.346969,1.221220,0.516741
-0.346752,1.220481,0.516786
-0.347910,1.221395,0.516468
-0.349160,1.222322,0.516317
-0.349977,1.222951,0.516066
-0.349372,1.222047,0.516166
-0.348857,1.221303,0.516220
-0.348433,1.220727,0.516264
-0.348091,1.220309,0.516294
-0.347810,1.220028,0.516313
-0.347592,1.219880,0.516319
-0.347108,1.220534,0.516738
-0.346683,1.221149,0.517069
-0.346341,1.221742,0.517323
-0.346355,1.221572,0.517125
-0.346313,1.221476,0.516978
-0.346040,1.222170,0.517217
-0.345831,1.222788,0.517398
-0.345665,1.223345,0.517546
-0.345850,1.223144,0.517303
-0.346004,1.223009,0.517099
-0.346115,1.222932,0.516916
-0.345875,1.223577,0.517156
-0.345660,1.224149,0.517347
-0.345784,1.223980,0.517112
-0.345873,1.223883,0.516906
-0.345850,1.223843,0.516726
-0.345791,1.223863,0.516590
-0.345653,1.223900,0.516489
-0.345385,1.223904,0.516426
-0.345116,1.223927,0.516377
-0.344679,1.224712,0.516682
-0.344245,1.225392,0.516930
-0.344121,1.225295,0.516800
-0.343983,1.225230,0.516675
-0.343477,1.225836,0.516941
-0.343032,1.226323,0.517161
-0.342623,1.226711,0.517359
-0.342260,1.227024,0.517537
-0.341880,1.227111,0.517691
-0.341571,1.227180,0.517834
-0.341450,1.227337,0.517888
-0.341587,1.226792,0.517610
-0.341687,1.226331,0.517397
-0.341775,1.225959,0.517238
-0.341823,1.225629,0.517115
-0.341868,1.225366,0.517017
-0.341526,1.225709,0.517156
-0.341176,1.225918,0.517307
-0.340894,1.225993,0.517642
-0.340754,1.225207,0.517573
-0.340580,1.224385,0.517576
-0.340143,1.224173,0.518055
-0.341349,1.224280,0.517875
-0.342477,1.224288,0.517968
-0.343292,1.223632,0.517912
-0.343928,1.222626,0.518072
-0.344542,1.221153,0.518226
-0.345146,1.219299,0.518444
-0.345812,1.217016,0.518737
-0.346622,1.214353,0.519139
-0.347624,1.211294,0.519684
-0.348849,1.207808,0.520243
-0.350483,1.204156,0.520905
-0.352493,1.200237,0.521771
-0.354992,1.196162,0.522643
-0.358032,1.192044,0.523660
-0.361624,1.187981,0.524854
-0.365737,1.184117,0.526263
-0.369256,1.179055,0.527981
-0.373351,1.175478,0.529977
-0.378559,1.171985,0.531824
-0.384251,1.170361,0.533918
-0.390692,1.169859,0.536031
-0.398035,1.169872,0.537904
-0.405875,1.171250,0.539829
-0.414093,1.174087,0.541796
-0.422806,1.178565,0.543728
-0.431764,1.184657,0.545648
-0.440998,1.192392,0.547580
-0.450168,1.201734,0.549527
-0.459335,1.212756,0.551466
-0.469657,1.227250,0.553315
-0.478754,1.242749,0.555537
-0.486657,1.258091,0.557463
-0.494065,1.274921,0.559394
-0.500873,1.293093,0.561395
-0.507974,1.313803,0.564023
-0.514357,1.335333,0.566744
-0.520000,1.357500,0.569561
-0.525616,1.380428,0.572462
-0.530394,1.403679,0.575539
-0.534425,1.427174,0.578831
-0.537831,1.450841,0.582312
-0.540555,1.474384,0.586106
-0.542533,1.498084,0.590095
-0.543387,1.521183,0.594075
-0.544343,1.544441,0.597893
-0.545251,1.567112,0.602453
-0.545849,1.589296,0.607247
-0.546097,1.610934,0.612252
-0.546083,1.631985,0.617302
-0.544396,1.651151,0.621606
-0.542807,1.670013,0.626105
-0.547490,1.694212,0.630233
-0.550522,1.718097,0.633480
-0.552801,1.739329,0.638052
-0.554225,1.759177,0.642871
-0.554885,1.777788,0.647638
-0.554861,1.795012,0.652446
-0.554320,1.811104,0.657247
-0.553675,1.825551,0.662340
-0.552523,1.838804,0.666930
-0.551150,1.850831,0.671390
-0.549213,1.862031,0.675099
-0.547207,1.871958,0.678465
-0.545210,1.880638,0.681515
-0.543227,1.888077,0.684115
-0.541304,1.894325,0.686298
-0.539438,1.899398,0.688018
-0.537679,1.903400,0.689335
-0.535974,1.906340,0.690177
-0.534369,1.908273,0.690630
-0.532821,1.909262,0.690696
-0.531372,1.909325,0.690382
-0.529975,1.908467,0.689713
-0.528649,1.906770,0.688727
-0.527398,1.904249,0.687433
-0.526239,1.900960,0.685830
-0.525103,1.896861,0.683938
-0.524018,1.892016,0.681741
-0.521671,1.875853,0.675168
-0.521005,1.867262,0.671696
-0.520311,1.858028,0.667717
-0.519577,1.848646,0.663469
-0.519150,1.838444,0.658879
-0.518686,1.827736,0.654232
-0.518464,1.816199,0.649310
-0.518427,1.803992,0.644067
-0.518356,1.791138,0.638700
-0.518190,1.777597,0.633114
-0.518000,1.763545,0.627376
-0.518121,1.748816,0.621607
-0.518078,1.733670,0.615709
-0.517893,1.717969,0.609805
-0.517484,1.702055,0.604021
-0.516968,1.685966,0.598341
-0.516305,1.669814,0.592713
-0.515654,1.653573,0.587277
-0.514827,1.637142,0.581937
-0.514150,1.620561,0.577175
-0.513543,1.603835,0.572475
-0.513043,1.586984,0.568065
