0.008333,-0.490798,1.339839,0.471359
0.016667,-0.490285,1.339993,0.471085
0.025000,-0.489759,1.340136,0.470815
0.033333,-0.489229,1.340254,0.470571
0.041667,-0.488695,1.340367,0.470334
0.050000,-0.488148,1.340477,0.470188
0.058333,-0.488386,1.340675,0.469632
0.075000,-0.487776,1.340791,0.469579
0.083333,-0.487226,1.340946,0.469423
0.091667,-0.486744,1.341085,0.469286
0.100000,-0.486344,1.341221,0.469176
0.108333,-0.486032,1.341373,0.469079
0.116667,-0.485798,1.341549,0.469000
0.125000,-0.485576,1.341674,0.469016
0.183333,-0.484682,1.342433,0.469214
0.208333,-0.483958,1.343341,0.469426
0.375000,-0.484080,1.344314,0.469553
0.383333,-0.484416,1.344611,0.469511
0.391667,-0.484638,1.344964,0.469487
0.400000,-0.484763,1.345318,0.469479
0.408333,-0.484818,1.345759,0.469380
0.425000,-0.484030,1.346505,0.469326
0.441667,-0.482687,1.347118,0.469369
0.541667,-0.479672,1.347806,0.469577
0.683333,-0.477033,1.345925,0.470526
0.691667,-0.476381,1.345467,0.470542
0.700000,-0.476184,1.344603,0.471008
0.708333,-0.475146,1.343939,0.471308
0.716667,-0.474578,1.343953,0.471175
0.733333,-0.474455,1.343666,0.471369
0.750000,-0.473427,1.343584,0.471166
0.791667,-0.470214,1.343508,0.469594
0.891667,-0.469128,1.341971,0.468245
0.900000,-0.468226,1.342198,0.468487
0.908333,-0.467393,1.342267,0.468815
0.916667,-0.466798,1.342259,0.469410
0.925000,-0.466267,1.342236,0.469882
0.933333,-0.465845,1.342177,0.470294
0.941667,-0.465485,1.342106,0.470649
0.950000,-0.464519,1.342644,0.470695
0.958333,-0.463868,1.343258,0.470354
0.966667,-0.463804,1.343051,0.470607
0.975000,-0.463355,1.343251,0.470548
0.983333,-0.462740,1.343524,0.470376
0.991667,-0.462157,1.343803,0.470230
1.000000,-0.461822,1.343760,0.470118
1.008333,-0.461459,1.343773,0.470215
1.016667,-0.461285,1.343706,0.470468
1.025000,-0.461110,1.343676,0.470663
1.033333,-0.460637,1.343971,0.470438
1.041667,-0.460167,1.344272,0.470314
1.050000,-0.460062,1.344265,0.470434
1.058333,-0.459830,1.344567,0.470220
1.066667,-0.459541,1.344889,0.470068
1.075000,-0.459103,1.345271,0.469973
1.083333,-0.458704,1.345645,0.469889
1.091667,-0.458310,1.346033,0.469757
1.100000,-0.458035,1.346316,0.469540
1.108333,-0.457750,1.346591,0.469417
1.116667,-0.457480,1.346838,0.469326
1.125000,-0.457260,1.347044,0.469224
1.133333,-0.456951,1.347178,0.468922
1.141667,-0.456659,1.347241,0.468711
1.166667,-0.455990,1.347233,0.468367
1.175000,-0.455362,1.347341,0.468422
1.183333,-0.454799,1.347420,0.468489
1.191667,-0.454272,1.347496,0.468534
1.200000,-0.453841,1.347587,0.468615
1.208333,-0.453321,1.347767,0.468661
1.216667,-0.453252,1.347769,0.468784
1.225000,-0.453111,1.347831,0.468890
1.233333,-0.452474,1.348132,0.468899
1.241667,-0.451829,1.348559,0.468842
1.250000,-0.451175,1.349023,0.468861
1.258333,-0.450541,1.349558,0.468916
1.266667,-0.449900,1.350261,0.468850
1.275000,-0.449235,1.351051,0.468763
1.283333,-0.448602,1.351929,0.468786
1.291667,-0.447977,1.352920,0.468683
1.300000,-0.447331,1.353952,0.468629
1.308333,-0.446685,1.355044,0.468551
1.316667,-0.446036,1.356136,0.468533
1.325000,-0.445402,1.357379,0.468446
1.333333,-0.444779,1.358634,0.468358
1.341667,-0.444168,1.359919,0.468292
1.350000,-0.443576,1.361216,0.468247
1.358333,-0.443003,1.362590,0.468221
1.366667,-0.442459,1.363987,0.468221
1.375000,-0.441917,1.365440,0.468222
1.383333,-0.441425,1.366940,0.468359
1.391667,-0.440936,1.368659,0.468298
1.400000,-0.440435,1.370493,0.468191
1.408333,-0.439962,1.372431,0.468241
1.416667,-0.439679,1.374386,0.468236
1.425000,-0.439604,1.376322,0.468225
1.433333,-0.439482,1.378335,0.468252
1.441667,-0.439356,1.380338,0.468249
1.450000,-0.439099,1.382488,0.468280
1.458333,-0.438814,1.384658,0.468268
1.466667,-0.438485,1.386806,0.468295
1.475000,-0.438084,1.389080,0.468308
1.483333,-0.437740,1.391206,0.468447
1.491667,-0.437086,1.393353,0.468583
1.500000,-0.436631,1.395339,0.468744
1.508333,-0.435912,1.397371,0.468951
1.516667,-0.435226,1.399294,0.469167
1.525000,-0.435117,1.400983,0.469352
1.533333,-0.434763,1.402588,0.469435
1.541667,-0.434185,1.404277,0.469283
1.550000,-0.433467,1.405881,0.469233
1.558333,-0.432887,1.407266,0.469314
1.566667,-0.432183,1.408503,0.469385
1.575000,-0.431311,1.409688,0.469333
1.583333,-0.430339,1.410719,0.469142
1.591667,-0.428912,1.411662,0.468697
1.600000,-0.427456,1.412245,0.468358
1.608333,-0.425823,1.412809,0.467778
1.616667,-0.424032,1.412950,0.467418
1.625000,-0.422494,1.412797,0.466919
1.633333,-0.420634,1.412427,0.466295
1.641667,-0.418714,1.411654,0.465484
1.650000,-0.416827,1.410486,0.464834
1.658333,-0.414894,1.408854,0.464117
1.666667,-0.412970,1.406947,0.463363
1.675000,-0.411023,1.404626,0.462570
1.683333,-0.409319,1.402400,0.461263
1.691667,-0.407533,1.399248,0.460611
1.700000,-0.405854,1.395776,0.459960
1.708333,-0.404287,1.392033,0.459327
1.716667,-0.402636,1.388178,0.458576
1.725000,-0.401208,1.383925,0.457909
1.733333,-0.399983,1.379245,0.457253
1.741667,-0.398704,1.374409,0.456479
1.750000,-0.397515,1.369308,0.455674
1.758333,-0.396584,1.363824,0.454924
1.766667,-0.395435,1.358668,0.453874
1.775000,-0.394432,1.352929,0.453097
1.783333,-0.394356,1.346396,0.452450
1.791667,-0.394089,1.340048,0.451728
1.808333,-0.394796,1.327228,0.451150
1.816667,-0.396047,1.319154,0.450902
1.825000,-0.398192,1.310699,0.450598
1.833333,-0.400402,1.302074,0.450775
1.841667,-0.403054,1.293270,0.450793
1.858333,-0.409100,1.276694,0.451318
1.866667,-0.413328,1.267130,0.451759
1.883333,-0.422467,1.249788,0.452547
1.900000,-0.433077,1.232910,0.453853
2.008333,-0.480557,1.201962,0.463131
2.016667,-0.504816,1.197857,0.468167
2.025000,-0.526331,1.196455,0.472916
2.033333,-0.545802,1.198450,0.478268
2.041667,-0.562955,1.201160,0.483136
2.050000,-0.578771,1.207314,0.488092
2.058333,-0.592453,1.215036,0.492178
2.066667,-0.603776,1.225213,0.495885
2.075000,-0.613621,1.237134,0.499741
2.083333,-0.622628,1.250589,0.503689
2.091667,-0.630240,1.265531,0.507618
2.100000,-0.636446,1.281819,0.511455
2.116667,-0.644617,1.313966,0.518532
2.125000,-0.647350,1.333614,0.522640
2.133333,-0.649204,1.353745,0.526720
