0.008333,-0.404834,1.244904,-0.096047
0.033333,-0.405387,1.244330,-0.095640
0.041667,-0.405527,1.244143,-0.095566
0.050000,-0.405664,1.243953,-0.095492
0.058333,-0.405763,1.243725,-0.095705
0.066667,-0.405894,1.243530,-0.095632
0.083333,-0.427582,1.221942,-0.053351
0.091667,-0.427575,1.221930,-0.053349
0.100000,-0.427566,1.221915,-0.053348
0.108333,-0.427556,1.221899,-0.053345
0.116667,-0.427545,1.221879,-0.053340
0.125000,-0.427533,1.221856,-0.053332
0.133333,-0.427520,1.221831,-0.053322
0.141667,-0.427506,1.221804,-0.053311
0.150000,-0.427501,1.221782,-0.053292
0.158333,-0.427495,1.221758,-0.053272
0.166667,-0.427478,1.221723,-0.053256
0.175000,-0.427458,1.221685,-0.053238
0.183333,-0.427437,1.221645,-0.053217
0.191667,-0.427417,1.221599,-0.053198
0.200000,-0.427394,1.221549,-0.053178
0.208333,-0.427366,1.221497,-0.053158
0.216667,-0.427330,1.221442,-0.053140
0.225000,-0.427291,1.221384,-0.053122
0.233333,-0.427249,1.221322,-0.053104
0.241667,-0.427206,1.221255,-0.053083
0.250000,-0.427160,1.221185,-0.053061
0.258333,-0.427114,1.221112,-0.053038
0.266667,-0.427067,1.221037,-0.053014
0.275000,-0.427018,1.220959,-0.052988
0.283333,-0.426969,1.220877,-0.052962
0.291667,-0.426918,1.220791,-0.052936
0.300000,-0.426865,1.220701,-0.052910
0.308333,-0.426810,1.220603,-0.052892
0.316667,-0.426753,1.220498,-0.052876
0.325000,-0.426691,1.220388,-0.052862
0.333333,-0.426623,1.220273,-0.052851
0.341667,-0.426551,1.220153,-0.052843
0.350000,-0.426473,1.220027,-0.052838
0.358333,-0.426393,1.219897,-0.052837
0.366667,-0.426310,1.219762,-0.052837
0.375000,-0.426224,1.219623,-0.052840
0.383333,-0.426135,1.219482,-0.052845
0.391667,-0.426045,1.219338,-0.052852
0.400000,-0.425955,1.219193,-0.052860
0.408333,-0.425865,1.219050,-0.052869
0.416667,-0.425775,1.218909,-0.052881
0.425000,-0.425682,1.218774,-0.052897
0.433333,-0.425587,1.218647,-0.052916
0.441667,-0.425488,1.218530,-0.052939
0.450000,-0.425386,1.218424,-0.052966
0.458333,-0.425277,1.218335,-0.052999
0.466667,-0.425165,1.218266,-0.053039
0.475000,-0.425049,1.218218,-0.053083
0.483333,-0.424932,1.218198,-0.053132
0.491667,-0.424816,1.218205,-0.053187
0.500000,-0.424703,1.218246,-0.053245
0.508333,-0.424595,1.218324,-0.053306
0.516667,-0.424493,1.218442,-0.053370
0.525000,-0.424398,1.218602,-0.053432
0.533333,-0.424311,1.218813,-0.053491
0.658333,-0.423226,1.222858,-0.054136
0.666667,-0.423307,1.224173,-0.053956
0.675000,-0.423397,1.225560,-0.053757
0.691667,-0.423593,1.228455,-0.053355
0.700000,-0.423700,1.230088,-0.053085
0.708333,-0.423814,1.231793,-0.052791
0.900000,-0.426233,1.269236,-0.046136
0.908333,-0.426312,1.271932,-0.045461
0.916667,-0.426408,1.274528,-0.044900
0.933333,-0.426557,1.279735,-0.043694
0.941667,-0.426604,1.282328,-0.043059
0.950000,-0.426672,1.284795,-0.042543
0.966667,-0.426754,1.289700,-0.041451
0.975000,-0.426756,1.292096,-0.040898
0.983333,-0.426748,1.294428,-0.040373
1.000000,-0.426706,1.298928,-0.039394
1.008333,-0.426697,1.301091,-0.038998
1.016667,-0.426599,1.303202,-0.038540
1.041667,-0.426326,1.309089,-0.037366
1.050000,-0.426250,1.310699,-0.037126
1.058333,-0.426158,1.312201,-0.036923
1.091667,-0.425783,1.317675,-0.036264
1.100000,-0.425646,1.318486,-0.036252
1.108333,-0.425540,1.319284,-0.036246
1.116667,-0.425433,1.319965,-0.036266
1.125000,-0.425325,1.320521,-0.036309
1.133333,-0.425216,1.320954,-0.036372
1.141667,-0.425156,1.321182,-0.036473
1.150000,-0.424723,1.321180,-0.036461
1.158333,-0.424664,1.321171,-0.036588
1.166667,-0.424238,1.320923,-0.036611
1.175000,-0.423820,1.320554,-0.036651
1.291667,-0.418483,1.314167,-0.037421
1.300000,-0.418397,1.311444,-0.035285
1.308333,-0.418141,1.309585,-0.035625
1.316667,-0.417861,1.307641,-0.035910
1.333333,-0.417216,1.303702,-0.036489
1.341667,-0.416800,1.301681,-0.036783
1.350000,-0.416348,1.299734,-0.037035
1.366667,-0.415313,1.295846,-0.037554
1.375000,-0.414681,1.293986,-0.037820
1.383333,-0.413977,1.292131,-0.038096
1.400000,-0.412428,1.288542,-0.038664
1.408333,-0.411532,1.286909,-0.038935
1.416667,-0.410585,1.285369,-0.039203
1.433333,-0.408612,1.282508,-0.039735
1.441667,-0.407578,1.281303,-0.039917
1.450000,-0.406477,1.280194,-0.040186
1.475000,-0.403153,1.277293,-0.040964
1.483333,-0.401951,1.276671,-0.041296
1.491667,-0.400771,1.276199,-0.041534
1.516667,-0.397195,1.275203,-0.042191
1.525000,-0.395895,1.275249,-0.042465
1.533333,-0.394610,1.275445,-0.042634
1.550000,-0.391995,1.276032,-0.042961
1.558333,-0.390639,1.276534,-0.043117
1.566667,-0.389266,1.277136,-0.043264
1.766667,-0.358989,1.291069,-0.046612
1.775000,-0.357778,1.292259,-0.046878
1.783333,-0.356600,1.293386,-0.047164
1.866667,-0.345730,1.303450,-0.050192
1.875000,-0.345577,1.302468,-0.048499
1.883333,-0.345072,1.302508,-0.049187
1.891667,-0.344657,1.301542,-0.048088
1.908333,-0.344108,1.301491,-0.049329
1.916667,-0.343548,1.299863,-0.047815
1.925000,-0.343609,1.299594,-0.048557
1.933333,-0.343801,1.299259,-0.049304
1.950000,-0.344478,1.298483,-0.050781
1.958333,-0.345127,1.297995,-0.051504
1.966667,-0.345954,1.297467,-0.052209
1.991667,-0.348974,1.295809,-0.054223
2.000000,-0.350537,1.295169,-0.054803
2.008333,-0.352201,1.294440,-0.055226
2.108333,-0.373839,1.286027,-0.059308
2.116667,-0.378041,1.285346,-0.058833
2.125000,-0.382470,1.284448,-0.058037
2.141667,-0.391546,1.282840,-0.056441
2.150000,-0.396442,1.281891,-0.055276
2.158333,-0.401479,1.280920,-0.053983
2.658333,-0.649728,1.235502,0.010766
2.666667,-0.654210,1.237412,0.012872
2.675000,-0.658227,1.239079,0.015078
2.691667,-0.666344,1.242478,0.019050
2.700000,-0.670350,1.244160,0.020729
2.708333,-0.673909,1.245604,0.022513
2.733333,-0.684419,1.249911,0.027334
2.741667,-0.688122,1.251351,0.028721
2.750000,-0.691635,1.252709,0.030003
2.783333,-0.704555,1.257762,0.034509
2.791667,-0.706922,1.258726,0.035130
2.800000,-0.709124,1.259615,0.035657
2.825000,-0.715154,1.262031,0.036939
2.833333,-0.716642,1.262608,0.037087
2.841667,-0.717939,1.263108,0.037138
2.850000,-0.719076,1.263474,0.037319
2.950000,-0.729321,1.266799,0.038374
2.958333,-0.727459,1.266223,0.037546
2.966667,-0.725347,1.265624,0.036780
2.983333,-0.720713,1.264283,0.035172
2.991667,-0.717948,1.263456,0.034304
3.000000,-0.714994,1.262632,0.033523
3.025000,-0.705524,1.260009,0.031176
3.033333,-0.701745,1.259090,0.030371
3.041667,-0.697791,1.258037,0.029764
3.058333,-0.689457,1.255853,0.028512
3.066667,-0.684868,1.254688,0.027885
3.075000,-0.680174,1.253657,0.027212
3.091667,-0.670433,1.251411,0.026076
3.100000,-0.665215,1.250193,0.025684
3.108333,-0.659855,1.248976,0.025315
3.125000,-0.648920,1.246594,0.024709
3.133333,-0.643249,1.245613,0.024320
3.141667,-0.637411,1.244496,0.024210
3.166667,-0.619694,1.241281,0.024043
3.175000,-0.613219,1.240285,0.023949
3.183333,-0.606911,1.239371,0.024147
3.200000,-0.594205,1.237656,0.024615
3.208333,-0.587992,1.236903,0.025153
3.216667,-0.581478,1.236385,0.025182
3.233333,-0.568404,1.235273,0.025625
3.241667,-0.561772,1.234558,0.026403
3.250000,-0.555150,1.234124,0.026905
3.266667,-0.541936,1.233414,0.027936
3.275000,-0.535312,1.233403,0.028149
3.283333,-0.528701,1.233473,0.028377
3.300000,-0.515570,1.233571,0.029212
