Format Version,1.23,Take Name,Exp_42D,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-06-08 11.19.10.672 AM,Total Frames in Take,397,Total Exported Frames,397,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Baton,Baton,Baton,Baton,Baton,Baton,Baton,Baton,"Baton:Marker1","Baton:Marker1","Baton:Marker1","Baton:Marker1","Baton:Marker2","Baton:Marker2","Baton:Marker2","Baton:Marker2","Baton:Marker3","Baton:Marker3","Baton:Marker3","Baton:Marker3","Baton:Marker4","Baton:Marker4","Baton:Marker4","Baton:Marker4",Hand,Hand,Hand,Hand,Hand,Hand,Hand,Hand,"Hand:Marker1","Hand:Marker1","Hand:Marker1","Hand:Marker1","Hand:Marker2","Hand:Marker2","Hand:Marker2","Hand:Marker2","Hand:Marker3","Hand:Marker3","Hand:Marker3","Hand:Marker3","Hand:Marker4","Hand:Marker4","Hand:Marker4","Hand:Marker4","Hand:Marker5","Hand:Marker5","Hand:Marker5","Hand:Marker5","Hand:Marker6","Hand:Marker6","Hand:Marker6","Hand:Marker6","Hand:Marker7","Hand:Marker7","Hand:Marker7","Hand:Marker7","Hand:Marker8","Hand:Marker8","Hand:Marker8","Hand:Marker8","Hand:Marker9","Hand:Marker9","Hand:Marker9","Hand:Marker9","Hand:Marker10","Hand:Marker10","Hand:Marker10","Hand:Marker10",Baton:Marker1,Baton:Marker1,Baton:Marker1,Baton:Marker2,Baton:Marker2,Baton:Marker2,Baton:Marker3,Baton:Marker3,Baton:Marker3,Baton:Marker4,Baton:Marker4,Baton:Marker4,Hand:Marker1,Hand:Marker1,Hand:Marker1,Hand:Marker10,Hand:Marker10,Hand:Marker10,Hand:Marker2,Hand:Marker2,Hand:Marker2,Hand:Marker3,Hand:Marker3,Hand:Marker3,Hand:Marker4,Hand:Marker4,Hand:Marker4,Hand:Marker5,Hand:Marker5,Hand:Marker5,Hand:Marker6,Hand:Marker6,Hand:Marker6,Hand:Marker7,Hand:Marker7,Hand:Marker7,Hand:Marker8,Hand:Marker8,Hand:Marker8,Hand:Marker9,Hand:Marker9,Hand:Marker9,Unlabeled 15771,Unlabeled 15771,Unlabeled 15771,Unlabeled 15772,Unlabeled 15772,Unlabeled 15772,Unlabeled 15773,Unlabeled 15773,Unlabeled 15773,Unlabeled 15774,Unlabeled 15774,Unlabeled 15774,Unlabeled 15775,Unlabeled 15775,Unlabeled 15775,Unlabeled 15776,Unlabeled 15776,Unlabeled 15776,Unlabeled 15777,Unlabeled 15777,Unlabeled 15777,Unlabeled 15778,Unlabeled 15778,Unlabeled 15778,Unlabeled 15779,Unlabeled 15779,Unlabeled 15779,Unlabeled 15780,Unlabeled 15780,Unlabeled 15780,Unlabeled 15781,Unlabeled 15781,Unlabeled 15781,Unlabeled 15783,Unlabeled 15783,Unlabeled 15783,Unlabeled 15784,Unlabeled 15784,Unlabeled 15784,Unlabeled 15785,Unlabeled 15785,Unlabeled 15785,Unlabeled 15788,Unlabeled 15788,Unlabeled 15788,Unlabeled 15789,Unlabeled 15789,Unlabeled 15789,Unlabeled 15790,Unlabeled 15790,Unlabeled 15790,Unlabeled 15792,Unlabeled 15792,Unlabeled 15792,Unlabeled 15793,Unlabeled 15793,Unlabeled 15793,Unlabeled 15798,Unlabeled 15798,Unlabeled 15798,Unlabeled 15804,Unlabeled 15804,Unlabeled 15804,Unlabeled 15806,Unlabeled 15806,Unlabeled 15806,Unlabeled 15807,Unlabeled 15807,Unlabeled 15807,Unlabeled 15808,Unlabeled 15808,Unlabeled 15808,Unlabeled 15810,Unlabeled 15810,Unlabeled 15810,Unlabeled 15812,Unlabeled 15812,Unlabeled 15812,Unlabeled 15813,Unlabeled 15813,Unlabeled 15813,Unlabeled 15814,Unlabeled 15814,Unlabeled 15814,Unlabeled 15815,Unlabeled 15815,Unlabeled 15815,Unlabeled 15816,Unlabeled 15816,Unlabeled 15816,Unlabeled 15817,Unlabeled 15817,Unlabeled 15817,Unlabeled 15819,Unlabeled 15819,Unlabeled 15819,Unlabeled 15820,Unlabeled 15820,Unlabeled 15820,Unlabeled 15821,Unlabeled 15821,Unlabeled 15821,Unlabeled 15822,Unlabeled 15822,Unlabeled 15822,Unlabeled 15823,Unlabeled 15823,Unlabeled 15823,Unlabeled 15824,Unlabeled 15824,Unlabeled 15824,Unlabeled 15825,Unlabeled 15825,Unlabeled 15825,Unlabeled 15826,Unlabeled 15826,Unlabeled 15826,Unlabeled 15828,Unlabeled 15828,Unlabeled 15828,Unlabeled 15830,Unlabeled 15830,Unlabeled 15830,Unlabeled 15832,Unlabeled 15832,Unlabeled 15832,Unlabeled 15833,Unlabeled 15833,Unlabeled 15833,Unlabeled 15835,Unlabeled 15835,Unlabeled 15835,Unlabeled 15837,Unlabeled 15837,Unlabeled 15837,Unlabeled 15838,Unlabeled 15838,Unlabeled 15838,Unlabeled 15839,Unlabeled 15839,Unlabeled 15839,Unlabeled 15840,Unlabeled 15840,Unlabeled 15840,Unlabeled 15841,Unlabeled 15841,Unlabeled 15841,Unlabeled 15842,Unlabeled 15842,Unlabeled 15842,Unlabeled 15843,Unlabeled 15843,Unlabeled 15843,Unlabeled 15844,Unlabeled 15844,Unlabeled 15844,Unlabeled 15845,Unlabeled 15845,Unlabeled 15845,Unlabeled 15846,Unlabeled 15846,Unlabeled 15846,Unlabeled 15847,Unlabeled 15847,Unlabeled 15847,Unlabeled 15848,Unlabeled 15848,Unlabeled 15848,Unlabeled 15850,Unlabeled 15850,Unlabeled 15850,Unlabeled 15851,Unlabeled 15851,Unlabeled 15851,Unlabeled 15853,Unlabeled 15853,Unlabeled 15853,Unlabeled 15854,Unlabeled 15854,Unlabeled 15854,Unlabeled 15855,Unlabeled 15855,Unlabeled 15855,Unlabeled 15856,Unlabeled 15856,Unlabeled 15856,Unlabeled 15858,Unlabeled 15858,Unlabeled 15858,Unlabeled 15859,Unlabeled 15859,Unlabeled 15859,Unlabeled 15860,Unlabeled 15860,Unlabeled 15860,Unlabeled 15861,Unlabeled 15861,Unlabeled 15861,Unlabeled 15862,Unlabeled 15862,Unlabeled 15862,Unlabeled 15863,Unlabeled 15863,Unlabeled 15863,Unlabeled 15864,Unlabeled 15864,Unlabeled 15864,Unlabeled 15865,Unlabeled 15865,Unlabeled 15865,Unlabeled 15866,Unlabeled 15866,Unlabeled 15866,Unlabeled 15867,Unlabeled 15867,Unlabeled 15867,Unlabeled 15868,Unlabeled 15868,Unlabeled 15868,Unlabeled 15870,Unlabeled 15870,Unlabeled 15870,Unlabeled 15871,Unlabeled 15871,Unlabeled 15871,Unlabeled 15872,Unlabeled 15872,Unlabeled 15872,Unlabeled 15873,Unlabeled 15873,Unlabeled 15873,Unlabeled 15874,Unlabeled 15874,Unlabeled 15874,Unlabeled 15875,Unlabeled 15875,Unlabeled 15875,Unlabeled 15877,Unlabeled 15877,Unlabeled 15877,Unlabeled 15878,Unlabeled 15878,Unlabeled 15878,Unlabeled 15879,Unlabeled 15879,Unlabeled 15879,Unlabeled 15880,Unlabeled 15880,Unlabeled 15880,Unlabeled 15881,Unlabeled 15881,Unlabeled 15881,Unlabeled 15882,Unlabeled 15882,Unlabeled 15882,Unlabeled 15883,Unlabeled 15883,Unlabeled 15883,Unlabeled 15884,Unlabeled 15884,Unlabeled 15884,Unlabeled 15885,Unlabeled 15885,Unlabeled 15885,Unlabeled 15886,Unlabeled 15886,Unlabeled 15886,Unlabeled 15887,Unlabeled 15887,Unlabeled 15887,Unlabeled 15888,Unlabeled 15888,Unlabeled 15888,Unlabeled 15890,Unlabeled 15890,Unlabeled 15890,Unlabeled 15891,Unlabeled 15891,Unlabeled 15891,Unlabeled 15894,Unlabeled 15894,Unlabeled 15894,Unlabeled 15895,Unlabeled 15895,Unlabeled 15895,Unlabeled 15896,Unlabeled 15896,Unlabeled 15896,Unlabeled 15897,Unlabeled 15897,Unlabeled 15897,Unlabeled 15898,Unlabeled 15898,Unlabeled 15898,Unlabeled 15899,Unlabeled 15899,Unlabeled 15899,Unlabeled 15900,Unlabeled 15900,Unlabeled 15900,Unlabeled 15901,Unlabeled 15901,Unlabeled 15901,Unlabeled 15903,Unlabeled 15903,Unlabeled 15903,Unlabeled 15904,Unlabeled 15904,Unlabeled 15904,Unlabeled 15905,Unlabeled 15905,Unlabeled 15905,Unlabeled 15906,Unlabeled 15906,Unlabeled 15906,Unlabeled 15907,Unlabeled 15907,Unlabeled 15907,Unlabeled 15908,Unlabeled 15908,Unlabeled 15908,Unlabeled 15910,Unlabeled 15910,Unlabeled 15910,Unlabeled 15911,Unlabeled 15911,Unlabeled 15911,Unlabeled 15912,Unlabeled 15912,Unlabeled 15912,Unlabeled 15913,Unlabeled 15913,Unlabeled 15913,Unlabeled 15914,Unlabeled 15914,Unlabeled 15914,Unlabeled 15915,Unlabeled 15915,Unlabeled 15915,Unlabeled 15916,Unlabeled 15916,Unlabeled 15916,Unlabeled 15918,Unlabeled 15918,Unlabeled 15918,Unlabeled 15919,Unlabeled 15919,Unlabeled 15919,Unlabeled 15921,Unlabeled 15921,Unlabeled 15921,Unlabeled 15922,Unlabeled 15922,Unlabeled 15922,Unlabeled 15923,Unlabeled 15923,Unlabeled 15923,Unlabeled 15924,Unlabeled 15924,Unlabeled 15924,Unlabeled 15925,Unlabeled 15925,Unlabeled 15925,Unlabeled 15926,Unlabeled 15926,Unlabeled 15926,Unlabeled 15928,Unlabeled 15928,Unlabeled 15928,Unlabeled 15929,Unlabeled 15929,Unlabeled 15929,Unlabeled 15930,Unlabeled 15930,Unlabeled 15930,Unlabeled 15931,Unlabeled 15931,Unlabeled 15931,Unlabeled 15932,Unlabeled 15932,Unlabeled 15932,Unlabeled 15933,Unlabeled 15933,Unlabeled 15933,Unlabeled 15934,Unlabeled 15934,Unlabeled 15934,Unlabeled 15935,Unlabeled 15935,Unlabeled 15935,Unlabeled 15936,Unlabeled 15936,Unlabeled 15936,Unlabeled 15937,Unlabeled 15937,Unlabeled 15937,Unlabeled 15942,Unlabeled 15942,Unlabeled 15942,Unlabeled 15943,Unlabeled 15943,Unlabeled 15943,Unlabeled 15945,Unlabeled 15945,Unlabeled 15945,Unlabeled 15946,Unlabeled 15946,Unlabeled 15946,Unlabeled 15947,Unlabeled 15947,Unlabeled 15947,Unlabeled 15948,Unlabeled 15948,Unlabeled 15948,Unlabeled 15949,Unlabeled 15949,Unlabeled 15949,Unlabeled 15950,Unlabeled 15950,Unlabeled 15950,Unlabeled 15951,Unlabeled 15951,Unlabeled 15951,Unlabeled 15953,Unlabeled 15953,Unlabeled 15953,Unlabeled 15954,Unlabeled 15954,Unlabeled 15954,Unlabeled 15956,Unlabeled 15956,Unlabeled 15956,Unlabeled 15957,Unlabeled 15957,Unlabeled 15957,Unlabeled 15958,Unlabeled 15958,Unlabeled 15958,Unlabeled 15959,Unlabeled 15959,Unlabeled 15959,Unlabeled 15960,Unlabeled 15960,Unlabeled 15960,Unlabeled 15961,Unlabeled 15961,Unlabeled 15961,Unlabeled 15962,Unlabeled 15962,Unlabeled 15962,Unlabeled 15965,Unlabeled 15965,Unlabeled 15965,Unlabeled 15966,Unlabeled 15966,Unlabeled 15966,Unlabeled 15967,Unlabeled 15967,Unlabeled 15967,Unlabeled 15968,Unlabeled 15968,Unlabeled 15968,Unlabeled 15969,Unlabeled 15969,Unlabeled 15969,Unlabeled 15970,Unlabeled 15970,Unlabeled 15970,Unlabeled 15971,Unlabeled 15971,Unlabeled 15971,Unlabeled 15973,Unlabeled 15973,Unlabeled 15973,Unlabeled 15974,Unlabeled 15974,Unlabeled 15974,Unlabeled 15975,Unlabeled 15975,Unlabeled 15975,Unlabeled 15978,Unlabeled 15978,Unlabeled 15978,Unlabeled 15979,Unlabeled 15979,Unlabeled 15979,Unlabeled 15982,Unlabeled 15982,Unlabeled 15982,Unlabeled 15983,Unlabeled 15983,Unlabeled 15983,Unlabeled 15984,Unlabeled 15984,Unlabeled 15984,Unlabeled 15985,Unlabeled 15985,Unlabeled 15985,Unlabeled 15986,Unlabeled 15986,Unlabeled 15986,Unlabeled 15987,Unlabeled 15987,Unlabeled 15987
,ID,"B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","B95E820C059511EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","C5FDE736059611EE94BEEB6800B5B8","72C838E1059A11EE94BEEB6800B5B8","72C838E1059A11EE94BEEB6800B5B8","72C838E1059A11EE94BEEB6800B5B8","72C838D3059A11EE94BEEB6800B5B8","72C838D3059A11EE94BEEB6800B5B8","72C838D3059A11EE94BEEB6800B5B8","72C838D4059A11EE94BEEB6800B5B8","72C838D4059A11EE94BEEB6800B5B8","72C838D4059A11EE94BEEB6800B5B8","72C838D5059A11EE94BEEB6800B5B8","72C838D5059A11EE94BEEB6800B5B8","72C838D5059A11EE94BEEB6800B5B8","214800","214800","214800","72C8387C059A11EE94BEEB6800B5B8","72C8387C059A11EE94BEEB6800B5B8","72C8387C059A11EE94BEEB6800B5B8","72C8389E059A11EE94BEEB6800B5B8","72C8389E059A11EE94BEEB6800B5B8","72C8389E059A11EE94BEEB6800B5B8","72C838C9059A11EE94BEEB6800B5B8","72C838C9059A11EE94BEEB6800B5B8","72C838C9059A11EE94BEEB6800B5B8","72C838A8059A11EE94BEEB6800B5B8","72C838A8059A11EE94BEEB6800B5B8","72C838A8059A11EE94BEEB6800B5B8","72C8389F059A11EE94BEEB6800B5B8","72C8389F059A11EE94BEEB6800B5B8","72C8389F059A11EE94BEEB6800B5B8","72C8388D059A11EE94BEEB6800B5B8","72C8388D059A11EE94BEEB6800B5B8","72C8388D059A11EE94BEEB6800B5B8","215CA0","215CA0","215CA0","2145C0","2145C0","2145C0","72C838D6059A11EE94BEEB6800B5B8","72C838D6059A11EE94BEEB6800B5B8","72C838D6059A11EE94BEEB6800B5B8","213C80","213C80","213C80","214E30","214E30","214E30","214F60","214F60","214F60","2157E0","2157E0","2157E0","2158F0","2158F0","2158F0","215A20","215A20","215A20","215A70","215A70","215A70","215AA0","215AA0","215AA0","215B40","215B40","215B40","215B60","215B60","215B60","215BF0","215BF0","215BF0","215C30","215C30","215C30","215C60","215C60","215C60","215C90","215C90","215C90","215C50","215C50","215C50","215CB0","215CB0","215CB0","215BD0","215BD0","215BD0","215C40","215C40","215C40","215C80","215C80","215C80","214670","214670","214670","215C70","215C70","215C70","214C20","214C20","214C20","215C10","215C10","215C10","212910","212910","212910","215CE0","215CE0","215CE0","215CD0","215CD0","215CD0","2126A0","2126A0","2126A0","212680","212680","212680","215CF0","215CF0","215CF0","215D10","215D10","215D10","215D00","215D00","215D00","215D30","215D30","215D30","215D40","215D40","215D40","215D50","215D50","215D50","212650","212650","212650","215D80","215D80","215D80","215D70","215D70","215D70","215DA0","215DA0","215DA0","215DB0","215DB0","215DB0","215DD0","215DD0","215DD0","215DF0","215DF0","215DF0","215E10","215E10","215E10","215E30","215E30","215E30","215E50","215E50","215E50","215D90","215D90","215D90","215E60","215E60","215E60","215E80","215E80","215E80","215EA0","215EA0","215EA0","215EC0","215EC0","215EC0","215EE0","215EE0","215EE0","215E70","215E70","215E70","215E90","215E90","215E90","215ED0","215ED0","215ED0","215E20","215E20","215E20","215EF0","215EF0","215EF0","215F00","215F00","215F00","215F10","215F10","215F10","215F30","215F30","215F30","215F40","215F40","215F40","2125A0","2125A0","2125A0","215F50","215F50","215F50","215F60","215F60","215F60","212670","212670","212670","2125F0","2125F0","2125F0","215F80","215F80","215F80","215FB0","215FB0","215FB0","215FC0","215FC0","215FC0","216020","216020","216020","216030","216030","216030","216060","216060","216060","216010","216010","216010","216070","216070","216070","216090","216090","216090","2160A0","2160A0","2160A0","215F70","215F70","215F70","216050","216050","216050","2160B0","2160B0","2160B0","215FE0","215FE0","215FE0","2160C0","2160C0","2160C0","216150","216150","216150","2160D0","2160D0","2160D0","216130","216130","216130","216170","216170","216170","216190","216190","216190","2161A0","2161A0","2161A0","216180","216180","216180","2161C0","2161C0","2161C0","2161D0","2161D0","2161D0","2161B0","2161B0","2161B0","2161E0","2161E0","2161E0","216210","216210","216210","2161F0","2161F0","2161F0","216240","216240","216240","2162A0","2162A0","2162A0","2162C0","2162C0","2162C0","2162B0","2162B0","2162B0","2162E0","2162E0","2162E0","216260","216260","216260","2162D0","2162D0","2162D0","216270","216270","216270","2160E0","2160E0","2160E0","2162F0","2162F0","2162F0","216230","216230","216230","216320","216320","216320","216330","216330","216330","216310","216310","216310","216340","216340","216340","216360","216360","216360","216350","216350","216350","216370","216370","216370","216380","216380","216380","216160","216160","216160","216250","216250","216250","2163A0","2163A0","2163A0","216110","216110","216110","2163C0","2163C0","2163C0","216400","216400","216400","216410","216410","216410","2163F0","2163F0","2163F0","2163E0","2163E0","2163E0","216420","216420","216420","2163B0","2163B0","2163B0","216450","216450","216450","216470","216470","216470","216480","216480","216480","2164A0","2164A0","2164A0","216430","216430","216430","216460","216460","216460","216490","216490","216490","2164B0","2164B0","2164B0","2164C0","2164C0","2164C0","2164E0","2164E0","2164E0","216530","216530","216530","216520","216520","216520","216540","216540","216540","215F90","215F90","215F90","216550","216550","216550","2165A0","2165A0","2165A0","216590","216590","216590","2165D0","2165D0","2165D0","216570","216570","216570","2165C0","2165C0","2165C0","216580","216580","216580","216600","216600","216600","2165E0","2165E0","2165E0","2165B0","2165B0","2165B0","216610","216610","216610","216620","216620","216620","216660","216660","216660","216650","216650","216650","2166D0","2166D0","2166D0","2166F0","2166F0","2166F0","2166C0","2166C0","2166C0","216640","216640","216640","2166E0","2166E0","2166E0","216700","216700","216700","216680","216680","216680","216630","216630","216630","216690","216690","216690","216000","216000","216000","216740","216740","216740","216760","216760","216760","2167C0","2167C0","2167C0","216750","216750","216750","216780","216780","216780","2167E0","2167E0","2167E0","216800","216800","216800","216810","216810","216810"
