Format Version,1.23,Take Name,EXP_00B_000,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-07-06 11.22.19.717 AM,Total Frames in Take,726,Total Exported Frames,726,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
158,1.316667,-0.293438,0.943707,-0.067017,0.137188,-0.459113,1.284544,0.200514,0.000146,-0.517534,1.290169,0.153750,0.000001,-0.459847,1.321918,0.186766,0.000000,-0.484138,1.294693,0.242042,0.000001,-0.414875,1.281643,0.244193,0.000001,-0.465862,1.246453,0.206256,0.000000,-0.443879,1.286377,0.197062,0.000001,-0.427659,1.270557,0.173529,0.000001,-0.518901,1.293374,0.157105,-0.461994,1.326247,0.190463,-0.486212,1.296732,0.245533,-0.416645,1.285000,0.247741,-0.445851,1.288757,0.200694,-0.429257,1.274038,0.176873,-0.465120,1.248788,0.208585,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434637,1.282857,0.188261,,,,,,,,,,,,,,,,,,
159,1.325000,-0.292911,0.943880,-0.064106,0.138508,-0.459475,1.286389,0.201583,0.000194,-0.517857,1.292322,0.154810,0.000001,-0.460193,1.323851,0.188076,0.000000,-0.484532,1.296273,0.243155,0.000001,-0.415272,1.283201,0.245278,0.000001,-0.466233,1.248262,0.207074,0.000000,-0.444238,1.288242,0.198155,0.000001,-0.428000,1.272572,0.174534,0.000001,-0.519554,1.295141,0.158034,-0.461386,1.329010,0.191944,-0.486509,1.297866,0.246390,-0.417126,1.286530,0.248492,-0.446116,1.290662,0.201502,-0.429776,1.275824,0.177933,-0.465117,1.250186,0.209262,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.434984,1.284573,0.189135,,,,,,,,,,,,,,,,,,
160,1.333333,-0.292413,0.944078,-0.061031,0.139596,-0.459869,1.288243,0.202644,0.000187,-0.518238,1.294488,0.155896,0.000001,-0.460581,1.325793,0.189384,0.000000,-0.484936,1.297854,0.244274,0.000001,-0.415677,1.284763,0.246329,0.000001,-0.466630,1.250081,0.207882,0.000000,-0.444630,1.290117,0.199233,0.000001,-0.428388,1.274602,0.175513,0.000001,-0.519956,1.297154,0.159047,-0.463043,1.329726,0.192811,-0.486870,1.299373,0.247294,-0.417546,1.288054,0.249373,-0.446492,1.292352,0.202318,-0.430170,1.277694,0.178518,-0.465210,1.251268,0.209951,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435458,1.286400,0.190037,,,,,,,,,,,,,,,,,,
161,1.341667,-0.292347,0.944152,-0.057866,0.140579,-0.460298,1.290079,0.203701,0.000127,-0.518673,1.296583,0.156995,0.000001,-0.461042,1.327715,0.190689,0.000000,-0.485373,1.299395,0.245393,0.000001,-0.416104,1.286349,0.247362,0.000001,-0.467028,1.251878,0.208687,0.000000,-0.445062,1.291989,0.200302,0.000001,-0.428806,1.276644,0.176481,0.000001,-0.520558,1.298858,0.159928,-0.462667,1.331779,0.193592,-0.487250,1.300686,0.248169,-0.417657,1.289474,0.250220,-0.446869,1.294019,0.203199,-0.430543,1.279572,0.179287,-0.465563,1.252870,0.210802,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.435902,1.288109,0.190747,,,,,,,,,,,,,,,,,,
162,1.350000,-0.291914,0.944303,-0.055132,0.141560,-0.460775,1.291907,0.204768,0.000167,-0.519137,1.298687,0.158085,0.000001,-0.461514,1.329619,0.191976,0.000000,-0.485861,1.300979,0.246508,0.000001,-0.416592,1.287920,0.248417,0.000001,-0.467507,1.253678,0.209528,0.000000,-0.445537,1.293837,0.201384,0.000001,-0.429276,1.278632,0.177477,0.000001,-0.520980,1.300826,0.160793,-0.463601,1.333022,0.194768,-0.487790,1.302333,0.249034,-0.418322,1.290945,0.250947,-0.447322,1.295653,0.204284,-0.431079,1.281179,0.180083,-0.466420,1.255190,0.211288,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436379,1.289850,0.191625,,,,,,,,,,,,,,,,,,
163,1.358333,-0.291674,0.944366,-0.052421,0.142658,-0.461291,1.293701,0.205811,0.000151,-0.519633,1.300730,0.159140,0.000001,-0.462039,1.331487,0.193240,0.000000,-0.486401,1.302519,0.247591,0.000001,-0.417128,1.289477,0.249459,0.000001,-0.468010,1.255442,0.210345,0.000000,-0.446052,1.295656,0.202446,0.000001,-0.429773,1.280597,0.178459,0.000001,-0.521403,1.302536,0.161608,-0.463631,1.335508,0.196064,-0.488414,1.303577,0.249899,-0.418775,1.292252,0.251661,-0.447851,1.297431,0.204844,-0.431541,1.282808,0.180958,-0.466976,1.256581,0.211994,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.436870,1.291414,0.192269,,,,,,,,,,,,,,,,,,
164,1.366667,-0.291582,0.944468,-0.049553,0.143191,-0.461798,1.295448,0.206788,0.000393,-0.520177,1.302708,0.160198,0.000001,-0.462579,1.333305,0.194435,0.000000,-0.486885,1.304009,0.248634,0.000001,-0.417603,1.291000,0.250380,0.000001,-0.468490,1.257159,0.211105,0.000000,-0.446563,1.297432,0.203424,0.000001,-0.430291,1.282522,0.179339,0.000001,-0.522016,1.304219,0.162477,-0.464015,1.335925,0.196577,-0.488671,1.304828,0.250632,-0.418558,1.292514,0.251775,-0.448409,1.298763,0.205586,-0.432014,1.284493,0.181457,-0.467257,1.257880,0.212522,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.437350,1.293042,0.193011,,,,,,,,,,,,,,,,,,
165,1.375000,-0.291362,0.944568,-0.047129,0.143801,-0.462357,1.297126,0.207732,0.000172,-0.520750,1.304603,0.161194,0.000001,-0.463152,1.335044,0.195568,0.000000,-0.487435,1.305470,0.249627,0.000001,-0.418148,1.292472,0.251289,0.000001,-0.469036,1.258814,0.211859,0.000000,-0.447123,1.299131,0.204373,0.000001,-0.430853,1.284347,0.180210,0.000001,-0.522549,1.305709,0.163112,-0.465306,1.337595,0.197376,-0.489174,1.306210,0.251337,-0.419729,1.294630,0.252758,-0.448887,1.300118,0.206198,-0.432569,1.285934,0.182013,-0.467935,1.259300,0.212983,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.437887,1.294312,0.193563,,,,,,,,,,,,,,,,,,
166,1.383333,-0.291141,0.944658,-0.044679,0.144440,-0.462930,1.298727,0.208631,0.000162,-0.521336,1.306422,0.162145,0.000001,-0.463739,1.336706,0.196660,0.000000,-0.488001,1.306851,0.250574,0.000001,-0.418710,1.293865,0.252154,0.000001,-0.469597,1.260392,0.212565,0.000000,-0.447698,1.300753,0.205279,0.000001,-0.431429,1.286097,0.181038,0.000001,-0.523046,1.307196,0.163755,-0.465934,1.339033,0.198159,-0.489671,1.307276,0.252006,-0.420197,1.296077,0.253547,-0.449305,1.301449,0.206913,-0.433168,1.287342,0.182549,-0.468330,1.260680,0.213593,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.438414,1.295824,0.194035,,,,,,,,,,,,,,,,,,
167,1.391667,-0.291172,0.944690,-0.042473,0.144832,-0.463506,1.300278,0.209447,0.000156,-0.521944,1.308136,0.163027,0.000001,-0.464349,1.338308,0.197643,0.000000,-0.488560,1.308200,0.251439,0.000001,-0.419259,1.295257,0.252924,0.000001,-0.470144,1.261922,0.213216,0.000000,-0.448278,1.302330,0.206096,0.000001,-0.432012,1.287791,0.181781,0.000001,-0.523639,1.308523,0.164327,-0.466328,1.340239,0.198506,-0.490129,1.308484,0.252466,-0.420582,1.297165,0.254036,-0.449705,1.302872,0.207398,-0.433658,1.288737,0.182889,-0.468397,1.261533,0.213987,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.438893,1.297142,0.194540,,,,,,,,,,,,,,,,,,
168,1.400000,-0.291509,0.944639,-0.040659,0.145002,-0.464095,1.301803,0.210175,0.000127,-0.522577,1.309749,0.163826,0.000001,-0.464992,1.339872,0.198502,0.000000,-0.489127,1.309551,0.252212,0.000001,-0.419809,1.296687,0.253601,0.000001,-0.470684,1.263426,0.213818,0.000000,-0.448872,1.303885,0.206819,0.000001,-0.432606,1.289449,0.182443,0.000001,-0.524160,1.309794,0.164837,-0.466925,1.341675,0.199230,-0.490637,1.309765,0.252895,-0.421115,1.298315,0.254312,-0.450391,1.304224,0.207617,-0.434124,1.290154,0.183240,-0.469332,1.263465,0.213904,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.448089,1.309753,0.194929,,,,,,,,,,,,,,,,,,
169,1.408333,-0.291568,0.944673,-0.038767,0.145184,-0.464713,1.303204,0.210825,0.000198,-0.523235,1.311282,0.164551,0.000001,-0.465643,1.341316,0.199293,0.000000,-0.489717,1.310782,0.252911,0.000001,-0.420389,1.297958,0.254199,0.000001,-0.471273,1.264810,0.214333,0.000000,-0.449493,1.305309,0.207466,0.000001,-0.433237,1.290973,0.183024,0.000001,-0.524855,1.311090,0.165282,-0.467300,1.342580,0.199504,-0.491172,1.310667,0.253268,-0.421859,1.299456,0.254571,-0.450982,1.305175,0.207820,-0.434722,1.291318,0.183651,-0.470009,1.264391,0.214531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,-0.291741,0.944684,-0.036991,0.145230,-0.465330,1.304515,0.211401,0.000202,-0.523904,1.312698,0.165211,0.000001,-0.466304,1.342664,0.199998,0.000000,-0.490300,1.311931,0.253536,0.000001,-0.420960,1.299162,0.254714,0.000001,-0.471855,1.266104,0.214787,0.000000,-0.450115,1.306643,0.208034,0.000001,-0.433871,1.292403,0.183529,0.000001,-0.525477,1.312141,0.165621,-0.468196,1.343701,0.200094,-0.491543,1.311563,0.253584,-0.422166,1.300348,0.254732,-0.451519,1.306210,0.208188,-0.435312,1.292451,0.183898,-0.470871,1.265472,0.214599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.461864,1.283477,0.209184,,,,,,,,,,,,
171,1.425000,-0.292154,0.944633,-0.035413,0.145125,-0.465943,1.305748,0.211916,0.000250,-0.524579,1.313986,0.165815,0.000001,-0.466978,1.343928,0.200620,0.000000,-0.490874,1.313015,0.254099,0.000001,-0.421517,1.300329,0.255163,0.000001,-0.472416,1.267319,0.215202,0.000000,-0.450734,1.307905,0.208537,0.000001,-0.434500,1.293754,0.183974,0.000001,-0.526106,1.313054,0.165990,-0.468715,1.344718,0.200374,-0.492034,1.312463,0.253942,-0.422681,1.301286,0.254852,-0.451909,1.307261,0.208563,-0.435870,1.293542,0.184081,-0.470598,1.265922,0.214865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,-0.292535,0.944608,-0.033838,0.144894,-0.466572,1.306890,0.212365,0.000205,-0.525282,1.315184,0.166368,0.000001,-0.467668,1.345099,0.201175,0.000000,-0.491454,1.314012,0.254602,0.000001,-0.422081,1.301406,0.255537,0.000001,-0.472996,1.268445,0.215555,0.000000,-0.451371,1.309074,0.208972,0.000001,-0.435154,1.295009,0.184348,0.000001,-0.526767,1.314050,0.166386,-0.469337,1.345609,0.200724,-0.492568,1.313255,0.254276,-0.423008,1.302150,0.254965,-0.452544,1.307974,0.208820,-0.436484,1.294532,0.184186,-0.470962,1.266636,0.215035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,-0.292923,0.944603,-0.032370,0.144476,-0.467203,1.307954,0.212750,0.000207,-0.525999,1.316293,0.166871,0.000001,-0.468360,1.346188,0.201654,0.000000,-0.492022,1.314946,0.255046,0.000001,-0.422633,1.302416,0.255834,0.000001,-0.473577,1.269494,0.215858,0.000000,-0.452010,1.310163,0.209337,0.000001,-0.435819,1.296176,0.184651,0.000001,-0.527328,1.314894,0.166769,-0.469887,1.345474,0.201267,-0.492989,1.313984,0.254493,-0.423380,1.302857,0.255123,-0.453110,1.309018,0.208779,-0.437115,1.295266,0.184327,-0.471348,1.267413,0.215243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.463344,1.286276,0.209466,,,,,,,,,,,,
174,1.450000,-0.293259,0.944654,-0.031100,0.143736,-0.467817,1.308872,0.213068,0.000237,-0.526721,1.317243,0.167333,0.000001,-0.469034,1.347127,0.202046,0.000000,-0.492550,1.315762,0.255431,0.000001,-0.423149,1.303295,0.256044,0.306067,-0.474150,1.270401,0.216117,0.000000,-0.452634,1.311103,0.209626,0.000001,-0.436483,1.297177,0.184879,0.000001,-0.528051,1.315464,0.167095,-0.470415,1.347116,0.201160,-0.493322,1.314491,0.254721,-0.423587,1.303585,0.255590,-0.453658,1.309635,0.208902,-0.437710,1.295962,0.184422,-0.471831,1.267985,0.215438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.463427,1.287231,0.209428,,,,,,,,,,,,
175,1.458333,-0.293620,0.944684,-0.030030,0.143027,-0.468451,1.309683,0.213353,0.000152,-0.527454,1.318068,0.167748,0.000001,-0.469725,1.347953,0.202391,0.000000,-0.493105,1.316487,0.255776,0.000001,-0.423691,1.304083,0.256231,0.306067,-0.474741,1.271201,0.216358,0.000000,-0.453276,1.311933,0.209884,0.000001,-0.437163,1.298059,0.185084,0.000001,-0.528756,1.316024,0.167420,-0.471161,1.347948,0.201797,-0.494002,1.314977,0.254981,-0.424476,1.303962,0.255357,-0.454236,1.310334,0.209105,-0.438285,1.296441,0.184533,-0.473010,1.269140,0.215577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,-0.293925,0.944717,-0.028926,0.142411,-0.469076,1.310365,0.213594,0.000213,-0.528169,1.318774,0.168112,0.000001,-0.470402,1.348651,0.202697,0.000000,-0.493658,1.317078,0.256073,0.000001,-0.424233,1.304732,0.256381,0.000001,-0.475329,1.271873,0.216547,0.000000,-0.453910,1.312632,0.210101,0.000001,-0.437830,1.298813,0.185249,0.000001,-0.529418,1.316498,0.167623,-0.471771,1.347984,0.201700,-0.494464,1.315272,0.255130,-0.424972,1.304427,0.255379,-0.454729,1.310646,0.209306,-0.438812,1.296936,0.184614,-0.473128,1.268932,0.215715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,-0.294253,0.944731,-0.027834,0.141858,-0.469709,1.310919,0.213805,0.000254,-0.528887,1.319351,0.168437,0.000001,-0.471088,1.349222,0.202973,0.000000,-0.494224,1.317541,0.256336,0.000001,-0.424788,1.305256,0.256505,0.000001,-0.475922,1.272417,0.216705,0.000000,-0.454551,1.313206,0.210289,0.000001,-0.438501,1.299442,0.185387,0.000001,-0.530041,1.316801,0.167814,-0.472308,1.348275,0.201801,-0.494928,1.315458,0.255283,-0.425525,1.304684,0.255465,-0.455341,1.310901,0.209548,-0.439524,1.297346,0.184712,-0.474016,1.269844,0.215841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,-0.294765,0.944686,-0.026899,0.141273,-0.470373,1.311363,0.213982,0.000238,-0.529638,1.319780,0.168724,0.000001,-0.471817,1.349678,0.203202,0.000000,-0.494825,1.317900,0.256563,0.000001,-0.425374,1.305701,0.256600,0.000001,-0.476535,1.272850,0.216844,0.000000,-0.455224,1.313673,0.210444,0.000001,-0.439199,1.299960,0.185498,0.000001,-0.530814,1.316937,0.168050,-0.472970,1.348443,0.201859,-0.495665,1.315647,0.255541,-0.426053,1.304746,0.255261,-0.456043,1.311138,0.209587,-0.440194,1.297668,0.184769,-0.474525,1.270044,0.215971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,-0.295394,0.944602,-0.026066,0.140681,-0.471081,1.311687,0.214145,0.000223,-0.530431,1.320066,0.168992,0.000001,-0.472597,1.350011,0.203407,0.000000,-0.495473,1.318145,0.256772,0.000001,-0.426004,1.306045,0.256684,0.000001,-0.477182,1.273162,0.216976,0.000000,-0.455940,1.314023,0.210585,0.000001,-0.439936,1.300359,0.185598,0.000001,-0.531591,1.316944,0.168267,-0.474247,1.348664,0.202151,-0.496292,1.315676,0.255759,-0.426637,1.304889,0.255321,-0.456998,1.311268,0.209755,-0.441028,1.297875,0.184909,-0.475082,1.270031,0.215974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,-0.296225,0.944459,-0.025329,0.140024,-0.471804,1.311901,0.214285,0.000143,-0.531245,1.320205,0.169238,0.000001,-0.473408,1.350230,0.203579,0.000000,-0.496136,1.318281,0.256958,0.000001,-0.426645,1.306309,0.256744,0.000001,-0.477830,1.273362,0.217097,0.000000,-0.456674,1.314267,0.210701,0.000001,-0.440687,1.300651,0.185677,0.000001,-0.532436,1.316836,0.168467,-0.475138,1.348776,0.202385,-0.496935,1.315650,0.255933,-0.427205,1.305386,0.255800,-0.457682,1.311283,0.209855,-0.441743,1.298024,0.184982,-0.476511,1.270280,0.215992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.466625,1.289638,0.209712,,,,,,,,,,,,
181,1.508333,-0.297369,0.944187,-0.024468,0.139584,-0.472560,1.312020,0.214389,0.000243,-0.532081,1.320220,0.169430,0.000001,-0.474276,1.350357,0.203725,0.000000,-0.496852,1.318295,0.257101,0.000001,-0.427331,1.306499,0.256783,0.000001,-0.478484,1.273463,0.217169,0.000000,-0.457440,1.314428,0.210788,0.000001,-0.441452,1.300879,0.185729,0.000001,-0.533205,1.316674,0.168609,-0.475955,1.348815,0.202520,-0.497915,1.315484,0.256056,-0.428313,1.305113,0.255446,-0.458368,1.311321,0.209935,-0.442491,1.298226,0.184871,-0.476742,1.270272,0.216154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,-0.298653,0.943873,-0.024038,0.139038,-0.473352,1.312052,0.214476,0.000211,-0.532952,1.320095,0.169593,0.000001,-0.475185,1.350385,0.203819,0.000000,-0.497607,1.318256,0.257220,0.000001,-0.428055,1.306648,0.256813,0.000001,-0.479169,1.273479,0.217260,0.000000,-0.458244,1.314501,0.210856,0.000001,-0.442251,1.300998,0.185775,0.000001,-0.534053,1.316347,0.168735,-0.476814,1.348684,0.202554,-0.498740,1.315486,0.256215,-0.429074,1.305174,0.255477,-0.459282,1.311233,0.210053,-0.443318,1.298175,0.184893,-0.477384,1.270108,0.216150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,-0.300085,0.943490,-0.023725,0.138608,-0.474185,1.311972,0.214535,0.000158,-0.533853,1.319833,0.169708,0.000001,-0.476144,1.350299,0.203876,0.000000,-0.498418,1.318107,0.257301,0.000001,-0.428832,1.306708,0.256828,0.000001,-0.479884,1.273382,0.217327,0.000000,-0.459088,1.314467,0.210900,0.000001,-0.443079,1.301010,0.185805,0.000001,-0.535023,1.315893,0.168710,-0.478147,1.348555,0.202769,-0.499591,1.315161,0.256253,-0.429803,1.305218,0.255514,-0.460233,1.311177,0.210040,-0.444143,1.298041,0.184972,-0.478051,1.269814,0.216184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.468537,1.289561,0.209659,,,,,,,,,,,,
184,1.533333,-0.301888,0.942957,-0.023465,0.138367,-0.475039,1.311794,0.214555,0.000123,-0.534760,1.319421,0.169760,0.000001,-0.477149,1.350110,0.203891,0.000000,-0.499272,1.317845,0.257334,0.000001,-0.429643,1.306709,0.256824,0.000001,-0.480590,1.273183,0.217357,0.000000,-0.459954,1.314345,0.210912,0.000001,-0.443907,1.300944,0.185810,0.000001,-0.535918,1.315271,0.168606,-0.478899,1.348129,0.202699,-0.500488,1.314732,0.256180,-0.430397,1.305516,0.255856,-0.461024,1.310952,0.209974,-0.444935,1.297962,0.185019,-0.478590,1.269461,0.216155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.469083,1.289473,0.209568,,,,,,,,,,,,
185,1.541667,-0.303876,0.942300,-0.022666,0.138623,-0.475894,1.311493,0.214544,0.000242,-0.535644,1.318907,0.169751,0.000001,-0.478170,1.349811,0.203920,0.000000,-0.500156,1.317391,0.257326,0.000001,-0.430480,1.306561,0.256811,0.000001,-0.481276,1.272855,0.217303,0.000000,-0.460819,1.314113,0.210904,0.000001,-0.444712,1.300810,0.185790,0.000001,-0.536721,1.314715,0.168492,-0.479709,1.347716,0.202517,-0.501319,1.313808,0.255899,-0.431700,1.305139,0.255914,-0.461726,1.310784,0.210083,-0.445665,1.297728,0.185029,-0.479388,1.268951,0.216099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.459765,1.316296,0.196577,,,,,,,,,
186,1.550000,-0.305824,0.941630,-0.022136,0.138975,-0.476750,1.311109,0.214513,0.000327,-0.536511,1.318298,0.169699,0.000001,-0.479184,1.349424,0.203913,0.000000,-0.501055,1.316877,0.257289,0.000001,-0.431333,1.306342,0.256797,0.000001,-0.481969,1.272447,0.217246,0.000000,-0.461685,1.313796,0.210882,0.000001,-0.445510,1.300577,0.185766,0.000001,-0.537446,1.314090,0.168420,-0.480670,1.347236,0.202329,-0.502192,1.313309,0.255801,-0.432589,1.304669,0.255759,-0.462493,1.310453,0.210015,-0.446424,1.297374,0.185111,-0.480197,1.268667,0.216136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,-0.307658,0.940964,-0.021996,0.139461,-0.477612,1.310618,0.214467,0.000268,-0.537360,1.317574,0.169597,0.000001,-0.480187,1.348924,0.203866,0.000000,-0.501980,1.316290,0.257220,0.000001,-0.432217,1.306029,0.256794,0.000001,-0.482683,1.271936,0.217194,0.000000,-0.462555,1.313365,0.210850,0.000001,-0.446305,1.300210,0.185749,0.000001,-0.538145,1.313306,0.168290,-0.481990,1.346883,0.202459,-0.503175,1.312850,0.255801,-0.433328,1.304329,0.255762,-0.463358,1.309483,0.210023,-0.447053,1.296930,0.185108,-0.480758,1.268131,0.215996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,-0.309515,0.940276,-0.022469,0.139918,-0.478458,1.310068,0.214385,0.000198,-0.538175,1.316745,0.169432,0.000001,-0.481165,1.348351,0.203736,0.000000,-0.502902,1.315696,0.257101,0.000001,-0.433099,1.305701,0.256774,0.000001,-0.483385,1.271370,0.217151,0.000000,-0.463407,1.312867,0.210784,0.000001,-0.447075,1.299746,0.185719,0.000001,-0.538777,1.312435,0.167986,-0.482674,1.346320,0.202357,-0.503945,1.312447,0.255678,-0.434060,1.303938,0.255762,-0.464253,1.309028,0.209802,-0.447673,1.296367,0.185125,-0.481021,1.267081,0.215993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.471563,1.287886,0.209316,,,,,,,,,,,,
189,1.575000,-0.311227,0.939592,-0.023065,0.140613,-0.479276,1.309428,0.214274,0.000195,-0.538935,1.315842,0.169207,0.000001,-0.482098,1.347689,0.203574,0.000000,-0.503816,1.315022,0.256940,0.000001,-0.433978,1.305271,0.256750,0.000001,-0.484072,1.270717,0.217078,0.000000,-0.464228,1.312276,0.210697,0.000001,-0.447806,1.299182,0.185676,0.000001,-0.539279,1.311586,0.167687,-0.483196,1.345475,0.202122,-0.504820,1.311757,0.255496,-0.434668,1.303420,0.255698,-0.464827,1.308284,0.209738,-0.448284,1.295735,0.185032,-0.482596,1.267008,0.215799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.462392,1.313807,0.196240,,,,,,,,,
190,1.583333,-0.312882,0.938906,-0.023315,0.141481,-0.480013,1.308674,0.214129,0.000258,-0.539608,1.314859,0.168945,0.000001,-0.482949,1.346920,0.203408,0.000000,-0.504653,1.314199,0.256745,0.000001,-0.434782,1.304694,0.256693,0.000001,-0.484678,1.269947,0.216940,0.000000,-0.464968,1.311573,0.210579,0.000001,-0.448453,1.298526,0.185596,0.000001,-0.539716,1.310611,0.167395,-0.483734,1.344646,0.201852,-0.505212,1.310662,0.255103,-0.435555,1.303098,0.256008,-0.465275,1.307719,0.209638,-0.448680,1.295031,0.184971,-0.482917,1.266399,0.215652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.463496,1.313891,0.196151,,,,,,,,,
191,1.591667,-0.314439,0.938248,-0.024063,0.142269,-0.480694,1.307896,0.213969,0.000212,-0.540215,1.313830,0.168654,0.000001,-0.483729,1.346118,0.203188,0.000000,-0.505440,1.313402,0.256526,0.000001,-0.435539,1.304117,0.256631,0.000001,-0.485243,1.269158,0.216824,0.000000,-0.465651,1.310837,0.210446,0.000001,-0.449043,1.297808,0.185514,0.000001,-0.540089,1.309724,0.167114,-0.484098,1.343736,0.201411,-0.505891,1.310190,0.255029,-0.435954,1.302415,0.255737,-0.465677,1.307073,0.209496,-0.449079,1.294371,0.184893,-0.482895,1.265570,0.215446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.464123,1.313330,0.196003,,,,,,,,,
192,1.600000,-0.316084,0.937573,-0.025201,0.142871,-0.481312,1.307088,0.213771,0.000259,-0.540762,1.312729,0.168326,0.000001,-0.484448,1.345276,0.202898,0.000000,-0.506158,1.312611,0.256267,0.000001,-0.436228,1.303551,0.256529,0.000001,-0.485742,1.268343,0.216704,0.000000,-0.466272,1.310071,0.210270,0.000001,-0.449573,1.297039,0.185401,0.000001,-0.540450,1.308680,0.166836,-0.484893,1.343247,0.201513,-0.506402,1.309610,0.254720,-0.436246,1.301507,0.255273,-0.466052,1.306386,0.209272,-0.449398,1.293616,0.184730,-0.483216,1.264885,0.215223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.464529,1.312597,0.195744,,,,,,,,,
193,1.608333,-0.317546,0.936973,-0.026069,0.143414,-0.481851,1.306196,0.213550,0.000251,-0.541242,1.311585,0.167997,0.000001,-0.485080,1.344355,0.202606,0.000000,-0.506785,1.311720,0.255995,0.000001,-0.436829,1.302863,0.256389,0.000001,-0.486174,1.267443,0.216543,0.000000,-0.466814,1.309216,0.210069,0.000001,-0.450036,1.296189,0.185251,0.000001,-0.540784,1.307665,0.166593,-0.485342,1.342448,0.201272,-0.506729,1.308612,0.254457,-0.436532,1.300879,0.255027,-0.466345,1.305669,0.209076,-0.449649,1.292747,0.184481,-0.483838,1.263970,0.214984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.465227,1.312406,0.195531,,,,,,,,,
